Invoice_ID,Invoice_Date,Due_Date,Customer_ID,Department_ID,Invoice_Category,Invoice_Amount,Paid_Amount,Outstanding_Amount,Payment_Status,Region_ID
INV-002426,2025-03-26,2025-04-25,CUS-01130,DEP-008,Product Sales,32996.52,3299.65,29696.87,Pending,REG-03
INV-003326,2025-03-26,2025-04-10,CUS-01024,DEP-010,Service Revenue,52381.17,0.0,52381.17,Pending,REG-06
INV-005507,2025-03-26,2025-05-25,CUS-00153,DEP-007,Subscription,26725.75,8861.62,17864.13,Partially Paid,REG-03
INV-006500,2025-03-26,2025-04-25,CUS-01559,DEP-009,Service Revenue,20302.92,20302.92,0.0,Paid,REG-02
INV-010264,2025-03-26,2025-04-25,CUS-01990,DEP-007,Consulting,10815.15,10815.15,0.0,Paid,REG-02
INV-010961,2025-03-26,2025-04-25,CUS-00366,DEP-003,Implementation,56663.5,56663.5,0.0,Paid,REG-04
INV-012087,2025-03-26,2025-05-10,CUS-00757,DEP-005,Subscription,65988.71,65988.71,0.0,Paid,REG-02
INV-012243,2025-03-26,2025-04-25,CUS-00133,DEP-008,Service Revenue,21035.52,16651.94,4383.58,Partially Paid,REG-06
INV-012728,2025-03-26,2025-04-25,CUS-01910,DEP-007,Product Sales,15508.39,0.0,15508.39,Pending,REG-08
INV-013145,2025-03-26,2025-05-10,CUS-01518,DEP-010,Maintenance,26143.91,0.0,26143.91,Pending,REG-01
INV-013703,2025-03-26,2025-05-10,CUS-00038,DEP-001,Support,11408.88,11408.88,0.0,Paid,REG-01
INV-014200,2025-03-26,2025-04-25,CUS-00035,DEP-009,Service Revenue,14147.61,11801.9,2345.71,Partially Paid,REG-06
INV-014427,2025-03-26,2025-04-25,CUS-01500,DEP-001,Service Revenue,39740.77,11739.21,28001.56,Partially Paid,REG-01
INV-014545,2025-03-26,2025-04-25,CUS-01601,DEP-002,Maintenance,7195.68,7195.68,0.0,Paid,REG-03
INV-014912,2025-03-26,2025-04-25,CUS-01379,DEP-003,Product Sales,70454.82,0.0,70454.82,Overdue,REG-07
INV-000790,2025-03-27,2025-04-26,CUS-01167,DEP-009,Maintenance,33300.42,33300.42,0.0,Paid,REG-01
INV-000902,2025-03-27,2025-04-26,CUS-01969,DEP-004,Service Revenue,13827.32,9712.6,4114.72,Partially Paid,REG-04
INV-001108,2025-03-27,2025-05-26,CUS-00062,DEP-007,Consulting,23566.5,0.0,23566.5,Cancelled,REG-01
INV-001628,2025-03-27,2025-05-11,CUS-00778,DEP-004,Support,10823.79,4011.58,6812.21,Partially Paid,REG-04
INV-001829,2025-03-27,2025-05-26,CUS-00164,DEP-004,Implementation,11487.57,11487.57,0.0,Paid,REG-01
INV-002848,2025-03-27,2025-04-26,CUS-01719,DEP-004,Consulting,21000.46,6043.32,14957.14,Partially Paid,REG-05
INV-003977,2025-03-27,2025-05-11,CUS-01490,DEP-004,Product Sales,27195.86,13370.19,13825.67,Partially Paid,REG-06
INV-004306,2025-03-27,2025-04-26,CUS-00491,DEP-002,Implementation,14453.92,14453.92,0.0,Paid,REG-07
INV-004844,2025-03-27,2025-04-26,CUS-01212,DEP-003,Implementation,11820.22,11820.22,0.0,Paid,REG-01
INV-006433,2025-03-27,2025-04-26,CUS-01252,DEP-006,Implementation,16138.4,16138.4,0.0,Paid,REG-07
INV-006671,2025-03-27,2025-04-26,CUS-00459,DEP-005,Implementation,141352.23,0.0,141352.23,Pending,REG-04
INV-006675,2025-03-27,2025-05-26,CUS-01000,DEP-002,Consulting,20033.38,0.0,20033.38,Overdue,REG-06
INV-008530,2025-03-27,2025-04-26,CUS-01075,DEP-002,Maintenance,2854.18,285.42,2568.76,Overdue,REG-04
INV-008574,2025-03-27,2025-05-11,CUS-00255,DEP-009,Support,18803.32,18803.32,0.0,Paid,REG-04
INV-009233,2025-03-27,2025-05-11,CUS-01767,DEP-001,Subscription,11267.15,11267.15,0.0,Paid,REG-04
INV-009818,2025-03-27,2025-05-11,CUS-00626,DEP-003,Subscription,3143.36,3143.36,0.0,Paid,REG-08
INV-009876,2025-03-27,2025-04-26,CUS-00038,DEP-001,Support,9376.17,9376.17,0.0,Paid,REG-07
INV-009949,2025-03-27,2025-04-26,CUS-00891,DEP-006,Support,27263.38,27263.38,0.0,Paid,REG-03
INV-009970,2025-03-27,2025-05-11,CUS-00220,DEP-009,Support,7185.52,7185.52,0.0,Paid,REG-02
INV-010055,2025-03-27,2025-04-26,CUS-01725,DEP-002,Subscription,73750.94,25532.1,48218.84,Partially Paid,REG-02
INV-010444,2025-03-27,2025-04-11,CUS-00694,DEP-003,Support,3017.08,2520.73,496.35,Partially Paid,REG-08
INV-011464,2025-03-27,2025-05-11,CUS-00445,DEP-010,Product Sales,12363.88,0.0,12363.88,Pending,REG-02
INV-011639,2025-03-27,2025-04-26,CUS-01663,DEP-009,Other Revenue,16943.77,0.0,16943.77,Overdue,REG-06
INV-012141,2025-03-27,2025-04-26,CUS-01232,DEP-008,Maintenance,32544.15,20420.47,12123.68,Partially Paid,REG-08
INV-012940,2025-03-27,2025-04-26,CUS-01495,DEP-003,Support,24021.46,24021.46,0.0,Paid,REG-02
INV-014614,2025-03-27,2025-04-26,CUS-00626,DEP-006,Maintenance,8429.28,8429.28,0.0,Paid,REG-02
INV-014870,2025-03-27,2025-04-26,CUS-01495,DEP-007,Implementation,29223.61,18039.43,11184.18,Partially Paid,REG-01
INV-000705,2025-03-28,2025-05-12,CUS-00629,DEP-009,Consulting,5634.29,5634.29,0.0,Paid,REG-02
INV-000966,2025-03-28,2025-04-27,CUS-00301,DEP-006,Maintenance,4007.33,400.73,3606.6,Overdue,REG-02
INV-001134,2025-03-28,2025-04-27,CUS-00019,DEP-009,Product Sales,7435.93,7435.93,0.0,Paid,REG-08
INV-003129,2025-03-28,2025-04-27,CUS-01750,DEP-009,Support,26912.89,26912.89,0.0,Paid,REG-01
INV-003723,2025-03-28,2025-04-27,CUS-00370,DEP-006,Consulting,2945.3,0.0,2945.3,Overdue,REG-07
INV-004232,2025-03-28,2025-05-12,CUS-00663,DEP-009,Maintenance,8047.54,0.0,8047.54,Pending,REG-04
INV-006317,2025-03-28,2025-04-27,CUS-00755,DEP-003,Product Sales,6853.51,685.35,6168.16,Pending,REG-06
INV-007429,2025-03-28,2025-04-27,CUS-00744,DEP-006,Product Sales,51117.72,51117.72,0.0,Paid,REG-06
INV-007507,2025-03-28,2025-04-27,CUS-01931,DEP-009,Subscription,19655.56,19655.56,0.0,Paid,REG-03
INV-008012,2025-03-28,2025-04-27,CUS-00141,DEP-009,Service Revenue,4147.46,0.0,4147.46,Overdue,REG-06
INV-008136,2025-03-28,2025-04-27,CUS-01130,DEP-010,Consulting,14784.05,0.0,14784.05,Pending,REG-05
INV-008322,2025-03-28,2025-04-27,CUS-00664,DEP-008,Subscription,37735.71,37735.71,0.0,Paid,REG-05
INV-008634,2025-03-28,2025-04-27,CUS-00703,DEP-004,Service Revenue,13272.41,0.0,13272.41,Cancelled,REG-02
INV-008949,2025-03-28,2025-04-12,CUS-01054,DEP-003,Maintenance,12998.65,4002.98,8995.67,Partially Paid,REG-05
INV-008994,2025-03-28,2025-04-12,CUS-01313,DEP-002,Subscription,3727.7,3727.7,0.0,Paid,REG-01
INV-012538,2025-03-28,2025-04-27,CUS-01559,DEP-010,Maintenance,53197.04,27071.34,26125.7,Partially Paid,REG-07
INV-012723,2025-03-28,2025-05-12,CUS-01428,DEP-006,Other Revenue,16706.32,0.0,16706.32,Pending,REG-07
INV-014245,2025-03-28,2025-05-12,CUS-01991,DEP-003,Service Revenue,11363.15,0.0,11363.15,Overdue,REG-04
INV-014382,2025-03-28,2025-04-12,CUS-00777,DEP-001,Subscription,55766.92,38377.2,17389.72,Partially Paid,REG-07
INV-001122,2025-03-29,2025-04-28,CUS-01080,DEP-008,Implementation,22491.31,22491.31,0.0,Paid,REG-02
INV-002769,2025-03-29,2025-04-28,CUS-01323,DEP-005,Support,19600.04,0.0,19600.04,Cancelled,REG-04
INV-003110,2025-03-29,2025-04-28,CUS-00688,DEP-001,Product Sales,27292.32,0.0,27292.32,Cancelled,REG-08
INV-003444,2025-03-29,2025-05-13,CUS-01461,DEP-004,Implementation,16664.16,16664.16,0.0,Paid,REG-04
INV-003560,2025-03-29,2025-05-28,CUS-01787,DEP-010,Other Revenue,18301.91,3660.38,14641.53,Pending,REG-06
INV-004250,2025-03-29,2025-05-13,CUS-01437,DEP-009,Subscription,43170.07,0.0,43170.07,Pending,REG-08
INV-005666,2025-03-29,2025-04-28,CUS-00543,DEP-005,Implementation,6371.63,0.0,6371.63,Pending,REG-05
INV-005698,2025-03-29,2025-04-28,CUS-01751,DEP-002,Support,14450.34,14450.34,0.0,Paid,REG-02
INV-006097,2025-03-29,2025-04-28,CUS-00843,DEP-007,Other Revenue,3214.21,321.42,2892.79,Overdue,REG-05
INV-006224,2025-03-29,2025-04-13,CUS-00991,DEP-006,Other Revenue,26767.49,26767.49,0.0,Paid,REG-08
INV-006346,2025-03-29,2025-04-28,CUS-00612,DEP-009,Maintenance,90016.67,55585.66,34431.01,Partially Paid,REG-02
INV-006499,2025-03-29,2025-04-28,CUS-00330,DEP-004,Implementation,12047.89,12047.89,0.0,Paid,REG-03
INV-006881,2025-03-29,2025-04-28,CUS-00065,DEP-004,Implementation,17444.52,1744.45,15700.07,Pending,REG-06
INV-007564,2025-03-29,2025-04-28,CUS-01637,DEP-008,Maintenance,6603.63,6603.63,0.0,Paid,REG-04
INV-007868,2025-03-29,2025-04-28,CUS-00304,DEP-003,Maintenance,35023.23,35023.23,0.0,Paid,REG-03
INV-008965,2025-03-29,2025-04-28,CUS-00022,DEP-010,Support,16655.01,16655.01,0.0,Paid,REG-06
INV-010701,2025-03-29,2025-04-28,CUS-00016,DEP-006,Maintenance,20008.04,20008.04,0.0,Paid,REG-06
INV-010788,2025-03-29,2025-04-28,CUS-00758,DEP-005,Other Revenue,17815.37,3563.07,14252.3,Overdue,REG-03
INV-014344,2025-03-29,2025-04-28,CUS-01617,DEP-009,Product Sales,28856.66,20597.52,8259.14,Partially Paid,REG-04
INV-000976,2025-03-30,2025-04-29,CUS-00634,DEP-007,Product Sales,21285.42,21285.42,0.0,Paid,REG-05
INV-002720,2025-03-30,2025-04-29,CUS-00690,DEP-010,Other Revenue,5896.7,5896.7,0.0,Paid,REG-04
INV-004075,2025-03-30,2025-04-29,CUS-00733,DEP-002,Maintenance,21239.72,21239.72,0.0,Paid,REG-08
INV-004189,2025-03-30,2025-04-29,CUS-00626,DEP-007,Product Sales,7687.54,7687.54,0.0,Paid,REG-08
INV-004684,2025-03-30,2025-04-29,CUS-01681,DEP-007,Service Revenue,24484.84,6412.66,18072.18,Partially Paid,REG-03
INV-005148,2025-03-30,2025-04-29,CUS-01653,DEP-004,Other Revenue,15918.64,0.0,15918.64,Pending,REG-03
INV-005250,2025-03-30,2025-05-29,CUS-01529,DEP-010,Maintenance,10338.67,3859.0,6479.67,Partially Paid,REG-03
INV-005268,2025-03-30,2025-04-29,CUS-00052,DEP-006,Maintenance,52386.4,52386.4,0.0,Paid,REG-03
INV-005378,2025-03-30,2025-05-14,CUS-00603,DEP-005,Support,27160.16,27160.16,0.0,Paid,REG-02
INV-005999,2025-03-30,2025-04-14,CUS-01809,DEP-003,Implementation,5633.91,5633.91,0.0,Paid,REG-01
INV-006803,2025-03-30,2025-04-29,CUS-01761,DEP-003,Consulting,38598.71,16741.45,21857.26,Partially Paid,REG-02
INV-007015,2025-03-30,2025-04-29,CUS-01556,DEP-002,Implementation,21028.74,0.0,21028.74,Pending,REG-04
INV-008854,2025-03-30,2025-05-29,CUS-01222,DEP-010,Support,105823.86,105823.86,0.0,Paid,REG-08
INV-009220,2025-03-30,2025-05-14,CUS-00418,DEP-001,Other Revenue,3608.38,0.0,3608.38,Overdue,REG-01
INV-009508,2025-03-30,2025-04-29,CUS-00850,DEP-002,Subscription,36626.33,36626.33,0.0,Paid,REG-02
INV-010865,2025-03-30,2025-05-14,CUS-01339,DEP-010,Consulting,11522.13,0.0,11522.13,Overdue,REG-03
INV-012026,2025-03-30,2025-04-29,CUS-01606,DEP-008,Support,18445.57,1844.56,16601.01,Overdue,REG-01
INV-012626,2025-03-30,2025-05-29,CUS-00377,DEP-009,Implementation,3831.02,3831.02,0.0,Paid,REG-01
INV-013775,2025-03-30,2025-05-14,CUS-01404,DEP-008,Implementation,11882.44,0.0,11882.44,Overdue,REG-05
INV-014667,2025-03-30,2025-05-14,CUS-01498,DEP-007,Support,6576.88,0.0,6576.88,Cancelled,REG-04
INV-001148,2025-03-31,2025-04-30,CUS-01560,DEP-003,Product Sales,31700.99,6340.2,25360.79,Pending,REG-05
INV-001256,2025-03-31,2025-04-30,CUS-00507,DEP-009,Subscription,29080.23,29080.23,0.0,Paid,REG-08
INV-002467,2025-03-31,2025-04-15,CUS-00653,DEP-003,Implementation,6879.68,6879.68,0.0,Paid,REG-08
INV-003441,2025-03-31,2025-04-30,CUS-01734,DEP-006,Support,54965.93,30659.67,24306.26,Partially Paid,REG-08
INV-004485,2025-03-31,2025-05-30,CUS-00571,DEP-007,Support,17383.23,13424.39,3958.84,Partially Paid,REG-02
INV-004585,2025-03-31,2025-04-30,CUS-01821,DEP-003,Other Revenue,8552.35,8552.35,0.0,Paid,REG-05
INV-004762,2025-03-31,2025-04-30,CUS-01697,DEP-003,Consulting,9677.07,0.0,9677.07,Cancelled,REG-03
INV-006302,2025-03-31,2025-04-30,CUS-00280,DEP-006,Support,103839.98,103839.98,0.0,Paid,REG-08
INV-006617,2025-03-31,2025-04-30,CUS-01514,DEP-003,Maintenance,46193.17,46193.17,0.0,Paid,REG-04
INV-007330,2025-03-31,2025-05-30,CUS-00739,DEP-003,Support,9238.56,9238.56,0.0,Paid,REG-05
INV-007589,2025-03-31,2025-04-30,CUS-01778,DEP-002,Subscription,22220.8,22220.8,0.0,Paid,REG-05
INV-008234,2025-03-31,2025-05-15,CUS-00293,DEP-009,Implementation,4497.65,0.0,4497.65,Pending,REG-01
INV-009090,2025-03-31,2025-04-30,CUS-00237,DEP-006,Service Revenue,24152.2,0.0,24152.2,Cancelled,REG-07
INV-009130,2025-03-31,2025-04-30,CUS-01927,DEP-007,Implementation,11623.29,11623.29,0.0,Paid,REG-02
INV-009283,2025-03-31,2025-04-30,CUS-00950,DEP-003,Maintenance,12201.51,0.0,12201.51,Pending,REG-05
INV-009691,2025-03-31,2025-04-30,CUS-01629,DEP-006,Consulting,16011.56,12382.7,3628.86,Partially Paid,REG-02
INV-012009,2025-03-31,2025-04-30,CUS-01232,DEP-002,Support,75437.31,0.0,75437.31,Pending,REG-03
INV-013588,2025-03-31,2025-05-15,CUS-00787,DEP-001,Consulting,15251.21,0.0,15251.21,Overdue,REG-06
INV-014429,2025-03-31,2025-04-30,CUS-00110,DEP-005,Implementation,58012.28,58012.28,0.0,Paid,REG-01
INV-014914,2025-03-31,2025-04-30,CUS-00676,DEP-008,Service Revenue,16196.62,16196.62,0.0,Paid,REG-08
INV-000765,2025-04-01,2025-05-31,CUS-01482,DEP-010,Subscription,18017.73,0.0,18017.73,Cancelled,REG-01
INV-003116,2025-04-01,2025-05-01,CUS-00594,DEP-003,Implementation,5324.3,5324.3,0.0,Paid,REG-08
INV-003729,2025-04-01,2025-05-01,CUS-01942,DEP-006,Maintenance,4745.36,0.0,4745.36,Overdue,REG-08
INV-003779,2025-04-01,2025-04-16,CUS-00738,DEP-003,Service Revenue,24870.99,24870.99,0.0,Paid,REG-08
INV-004029,2025-04-01,2025-05-16,CUS-01219,DEP-004,Other Revenue,10957.76,0.0,10957.76,Pending,REG-05
INV-004579,2025-04-01,2025-05-01,CUS-01771,DEP-001,Consulting,13004.72,13004.72,0.0,Paid,REG-04
INV-004729,2025-04-01,2025-05-31,CUS-01550,DEP-006,Consulting,4479.39,0.0,4479.39,Overdue,REG-02
INV-005016,2025-04-01,2025-05-01,CUS-00289,DEP-002,Product Sales,12303.09,0.0,12303.09,Overdue,REG-03
INV-006168,2025-04-01,2025-05-31,CUS-01343,DEP-010,Subscription,16411.33,16411.33,0.0,Paid,REG-04
INV-007338,2025-04-01,2025-05-16,CUS-01406,DEP-010,Product Sales,18076.09,18076.09,0.0,Paid,REG-08
INV-008839,2025-04-01,2025-05-01,CUS-00296,DEP-003,Consulting,3102.0,310.2,2791.8,Pending,REG-06
INV-009410,2025-04-01,2025-05-31,CUS-01155,DEP-004,Maintenance,5415.64,1929.96,3485.68,Partially Paid,REG-08
INV-010325,2025-04-01,2025-05-01,CUS-00853,DEP-005,Maintenance,6595.61,6595.61,0.0,Paid,REG-06
INV-011820,2025-04-01,2025-05-01,CUS-01875,DEP-003,Service Revenue,9675.47,967.55,8707.92,Pending,REG-07
INV-011948,2025-04-01,2025-05-01,CUS-01337,DEP-009,Implementation,31753.36,25629.48,6123.88,Partially Paid,REG-05
INV-013531,2025-04-01,2025-05-01,CUS-01793,DEP-005,Subscription,21981.7,21981.7,0.0,Paid,REG-01
INV-014333,2025-04-01,2025-04-16,CUS-00747,DEP-005,Subscription,5835.98,2342.63,3493.35,Partially Paid,REG-06
INV-000277,2025-04-02,2025-05-02,CUS-01647,DEP-004,Other Revenue,31127.63,31127.63,0.0,Paid,REG-07
INV-000530,2025-04-02,2025-06-01,CUS-01784,DEP-003,Subscription,40710.52,4071.05,36639.47,Pending,REG-05
INV-001004,2025-04-02,2025-05-02,CUS-01302,DEP-002,Support,9889.05,9889.05,0.0,Paid,REG-02
INV-001136,2025-04-02,2025-05-17,CUS-01928,DEP-008,Subscription,2716.46,1409.06,1307.4,Partially Paid,REG-04
INV-001225,2025-04-02,2025-05-02,CUS-00710,DEP-003,Consulting,9388.39,5548.3,3840.09,Partially Paid,REG-05
INV-001577,2025-04-02,2025-05-02,CUS-00057,DEP-008,Service Revenue,21218.42,2121.84,19096.58,Pending,REG-03
INV-002914,2025-04-02,2025-05-02,CUS-01033,DEP-009,Support,4624.92,0.0,4624.92,Pending,REG-07
INV-002979,2025-04-02,2025-06-01,CUS-01733,DEP-008,Service Revenue,35435.28,3543.53,31891.75,Pending,REG-02
INV-003275,2025-04-02,2025-06-01,CUS-00517,DEP-006,Product Sales,15878.12,15878.12,0.0,Paid,REG-05
INV-004270,2025-04-02,2025-05-02,CUS-00358,DEP-003,Consulting,11035.11,1103.51,9931.6,Overdue,REG-07
INV-004814,2025-04-02,2025-05-02,CUS-00725,DEP-002,Maintenance,11340.47,11340.47,0.0,Paid,REG-06
INV-005554,2025-04-02,2025-05-02,CUS-01102,DEP-002,Subscription,68909.36,68909.36,0.0,Paid,REG-07
INV-005982,2025-04-02,2025-05-02,CUS-00947,DEP-007,Other Revenue,12040.84,0.0,12040.84,Cancelled,REG-08
INV-006141,2025-04-02,2025-05-02,CUS-01341,DEP-004,Service Revenue,4285.43,4285.43,0.0,Paid,REG-05
INV-007433,2025-04-02,2025-05-17,CUS-01981,DEP-001,Service Revenue,4009.28,0.0,4009.28,Cancelled,REG-08
INV-007956,2025-04-02,2025-05-02,CUS-00893,DEP-001,Service Revenue,59945.57,0.0,59945.57,Overdue,REG-04
INV-008592,2025-04-02,2025-05-02,CUS-00623,DEP-002,Other Revenue,12565.37,0.0,12565.37,Pending,REG-02
INV-008860,2025-04-02,2025-05-02,CUS-00298,DEP-002,Implementation,17576.75,17576.75,0.0,Paid,REG-02
INV-009223,2025-04-02,2025-05-02,CUS-01591,DEP-002,Implementation,30228.66,11744.68,18483.98,Partially Paid,REG-01
INV-010884,2025-04-02,2025-04-17,CUS-00823,DEP-010,Implementation,13190.86,0.0,13190.86,Cancelled,REG-06
INV-012164,2025-04-02,2025-04-17,CUS-00742,DEP-006,Other Revenue,24543.28,0.0,24543.28,Overdue,REG-07
INV-012308,2025-04-02,2025-05-02,CUS-01403,DEP-006,Product Sales,16910.19,0.0,16910.19,Overdue,REG-06
INV-012423,2025-04-02,2025-06-01,CUS-00071,DEP-006,Service Revenue,32492.49,32492.49,0.0,Paid,REG-08
INV-012831,2025-04-02,2025-05-02,CUS-01108,DEP-006,Product Sales,10570.16,10570.16,0.0,Paid,REG-03
INV-013411,2025-04-02,2025-04-17,CUS-00607,DEP-007,Service Revenue,9767.33,9767.33,0.0,Paid,REG-06
INV-000284,2025-04-03,2025-05-03,CUS-00821,DEP-007,Maintenance,92811.59,92811.59,0.0,Paid,REG-08
INV-001262,2025-04-03,2025-05-18,CUS-00047,DEP-002,Service Revenue,7402.62,7402.62,0.0,Paid,REG-06
INV-001609,2025-04-03,2025-05-03,CUS-01756,DEP-009,Implementation,17421.92,12685.26,4736.66,Partially Paid,REG-05
INV-001929,2025-04-03,2025-05-18,CUS-00266,DEP-007,Other Revenue,27723.78,2772.38,24951.4,Pending,REG-04
INV-002778,2025-04-03,2025-04-18,CUS-01231,DEP-004,Consulting,32419.63,3241.96,29177.67,Overdue,REG-07
INV-003212,2025-04-03,2025-05-18,CUS-01829,DEP-009,Product Sales,36400.36,3640.04,32760.32,Overdue,REG-05
INV-003533,2025-04-03,2025-05-03,CUS-01914,DEP-009,Product Sales,3787.32,3787.32,0.0,Paid,REG-01
INV-004740,2025-04-03,2025-05-03,CUS-00895,DEP-009,Subscription,15809.46,15809.46,0.0,Paid,REG-03
INV-005483,2025-04-03,2025-05-03,CUS-01993,DEP-007,Other Revenue,37616.5,37616.5,0.0,Paid,REG-02
INV-006666,2025-04-03,2025-05-18,CUS-00810,DEP-006,Maintenance,14656.08,14656.08,0.0,Paid,REG-03
INV-007621,2025-04-03,2025-05-03,CUS-00438,DEP-010,Subscription,18104.41,18104.41,0.0,Paid,REG-02
INV-008586,2025-04-03,2025-05-03,CUS-00658,DEP-001,Maintenance,33463.2,33463.2,0.0,Paid,REG-07
INV-011469,2025-04-03,2025-05-03,CUS-00370,DEP-005,Other Revenue,14531.02,14531.02,0.0,Paid,REG-03
INV-011750,2025-04-03,2025-05-03,CUS-01583,DEP-004,Product Sales,41614.47,16410.74,25203.73,Partially Paid,REG-02
INV-011841,2025-04-03,2025-06-02,CUS-00835,DEP-010,Consulting,16429.04,16429.04,0.0,Paid,REG-08
INV-011992,2025-04-03,2025-06-02,CUS-01446,DEP-003,Subscription,30699.18,3069.92,27629.26,Overdue,REG-08
INV-012290,2025-04-03,2025-05-03,CUS-01632,DEP-009,Implementation,23472.49,4694.5,18777.99,Pending,REG-02
INV-012599,2025-04-03,2025-05-03,CUS-00068,DEP-009,Other Revenue,14423.0,14423.0,0.0,Paid,REG-05
INV-013299,2025-04-03,2025-05-18,CUS-01987,DEP-004,Implementation,45294.7,0.0,45294.7,Overdue,REG-06
INV-013387,2025-04-03,2025-06-02,CUS-01452,DEP-005,Implementation,5735.13,0.0,5735.13,Overdue,REG-01
INV-013448,2025-04-03,2025-05-03,CUS-00486,DEP-003,Implementation,30049.91,30049.91,0.0,Paid,REG-04
INV-014766,2025-04-03,2025-06-02,CUS-01215,DEP-002,Implementation,20753.72,20753.72,0.0,Paid,REG-05
INV-000807,2025-04-04,2025-05-19,CUS-01444,DEP-005,Product Sales,8065.89,8065.89,0.0,Paid,REG-06
INV-001158,2025-04-04,2025-04-19,CUS-01452,DEP-003,Maintenance,94381.95,0.0,94381.95,Overdue,REG-03
INV-001459,2025-04-04,2025-05-04,CUS-01474,DEP-003,Consulting,43424.67,0.0,43424.67,Overdue,REG-05
INV-002086,2025-04-04,2025-04-19,CUS-01394,DEP-002,Other Revenue,193183.34,0.0,193183.34,Cancelled,REG-08
INV-002780,2025-04-04,2025-05-04,CUS-01529,DEP-007,Maintenance,1682.09,1682.09,0.0,Paid,REG-06
INV-003696,2025-04-04,2025-05-04,CUS-01122,DEP-003,Consulting,24963.84,20061.09,4902.75,Partially Paid,REG-08
INV-004338,2025-04-04,2025-05-04,CUS-01748,DEP-005,Subscription,23520.52,4704.1,18816.42,Overdue,REG-01
INV-004420,2025-04-04,2025-05-04,CUS-01784,DEP-007,Maintenance,19073.81,6202.72,12871.09,Partially Paid,REG-03
INV-005100,2025-04-04,2025-06-03,CUS-01128,DEP-003,Support,44761.45,44761.45,0.0,Paid,REG-08
INV-006652,2025-04-04,2025-04-19,CUS-01420,DEP-004,Service Revenue,23453.5,23453.5,0.0,Paid,REG-04
INV-006662,2025-04-04,2025-05-04,CUS-01782,DEP-009,Support,13635.86,0.0,13635.86,Overdue,REG-02
INV-007112,2025-04-04,2025-05-04,CUS-00145,DEP-010,Subscription,13395.29,13395.29,0.0,Paid,REG-01
INV-007678,2025-04-04,2025-05-04,CUS-01616,DEP-006,Consulting,27010.62,2701.06,24309.56,Overdue,REG-02
INV-009305,2025-04-04,2025-05-04,CUS-00742,DEP-001,Other Revenue,14422.81,8984.64,5438.17,Partially Paid,REG-08
INV-009640,2025-04-04,2025-05-04,CUS-01825,DEP-004,Product Sales,11829.99,11829.99,0.0,Paid,REG-06
INV-010196,2025-04-04,2025-05-04,CUS-00883,DEP-009,Product Sales,3664.11,0.0,3664.11,Pending,REG-07
INV-010242,2025-04-04,2025-05-04,CUS-01046,DEP-003,Consulting,11307.34,6385.87,4921.47,Partially Paid,REG-07
INV-010547,2025-04-04,2025-05-19,CUS-00280,DEP-005,Implementation,8476.85,0.0,8476.85,Pending,REG-06
INV-011351,2025-04-04,2025-05-04,CUS-00964,DEP-007,Other Revenue,29117.02,29117.02,0.0,Paid,REG-03
INV-012098,2025-04-04,2025-05-19,CUS-01552,DEP-007,Subscription,25809.24,17522.53,8286.71,Partially Paid,REG-04
INV-012755,2025-04-04,2025-05-04,CUS-00149,DEP-001,Maintenance,23718.09,23718.09,0.0,Paid,REG-04
INV-013386,2025-04-04,2025-05-04,CUS-01701,DEP-008,Maintenance,8128.68,8128.68,0.0,Paid,REG-04
INV-013478,2025-04-04,2025-05-04,CUS-01229,DEP-002,Consulting,27793.03,27793.03,0.0,Paid,REG-01
INV-014586,2025-04-04,2025-05-04,CUS-01570,DEP-007,Support,20471.72,0.0,20471.72,Pending,REG-06
INV-000913,2025-04-05,2025-06-04,CUS-01340,DEP-006,Implementation,15565.69,15565.69,0.0,Paid,REG-05
INV-002112,2025-04-05,2025-05-20,CUS-01114,DEP-007,Support,17630.94,17630.94,0.0,Paid,REG-02
INV-002422,2025-04-05,2025-05-05,CUS-00787,DEP-004,Maintenance,5295.02,4025.91,1269.11,Partially Paid,REG-02
INV-002920,2025-04-05,2025-05-05,CUS-01056,DEP-005,Implementation,12000.3,7920.37,4079.93,Partially Paid,REG-05
INV-003188,2025-04-05,2025-06-04,CUS-00460,DEP-004,Subscription,5932.31,0.0,5932.31,Overdue,REG-08
INV-003595,2025-04-05,2025-05-05,CUS-00442,DEP-004,Service Revenue,14285.63,14285.63,0.0,Paid,REG-06
INV-004439,2025-04-05,2025-05-05,CUS-01577,DEP-010,Consulting,6507.54,6507.54,0.0,Paid,REG-03
INV-004815,2025-04-05,2025-05-05,CUS-01023,DEP-007,Other Revenue,81279.1,8127.91,73151.19,Pending,REG-07
INV-005860,2025-04-05,2025-05-05,CUS-00637,DEP-006,Subscription,11955.42,11955.42,0.0,Paid,REG-03
INV-006926,2025-04-05,2025-05-05,CUS-01665,DEP-007,Maintenance,22494.3,5918.28,16576.02,Partially Paid,REG-03
INV-006930,2025-04-05,2025-05-05,CUS-01030,DEP-005,Service Revenue,7460.85,7460.85,0.0,Paid,REG-03
INV-007705,2025-04-05,2025-05-05,CUS-01910,DEP-007,Subscription,8005.99,0.0,8005.99,Overdue,REG-01
INV-007967,2025-04-05,2025-05-05,CUS-00180,DEP-006,Other Revenue,12574.28,1257.43,11316.85,Pending,REG-06
INV-008414,2025-04-05,2025-05-20,CUS-01795,DEP-001,Subscription,27765.74,0.0,27765.74,Overdue,REG-01
