Budget_ID,Year,Quarter,Month,Department_ID,Cost_Center_ID,Category_ID,Budget_Amount,Budget_Type,Region_ID
BUD-202507-DEP-009-CC-118-CAT-011,2025,Q3,July,DEP-009,CC-118,CAT-011,57030.05,Departmental,REG-02
BUD-202507-DEP-009-CC-109-CAT-011,2025,Q3,July,DEP-009,CC-109,CAT-011,52360.52,Operating,REG-02
BUD-202507-DEP-009-CC-111-CAT-012,2025,Q3,July,DEP-009,CC-111,CAT-012,39433.08,Departmental,REG-06
BUD-202507-DEP-009-CC-117-CAT-015,2025,Q3,July,DEP-009,CC-117,CAT-015,46520.95,Operating,REG-07
BUD-202507-DEP-009-CC-104-CAT-005,2025,Q3,July,DEP-009,CC-104,CAT-005,42537.23,Operating,REG-01
BUD-202507-DEP-009-CC-109-CAT-002,2025,Q3,July,DEP-009,CC-109,CAT-002,36718.11,Operating,REG-02
BUD-202507-DEP-009-CC-104-CAT-006,2025,Q3,July,DEP-009,CC-104,CAT-006,51998.05,Capital,REG-06
BUD-202507-DEP-009-CC-107-CAT-006,2025,Q3,July,DEP-009,CC-107,CAT-006,51122.44,Operating,REG-07
BUD-202507-DEP-009-CC-105-CAT-009,2025,Q3,July,DEP-009,CC-105,CAT-009,38530.44,Operating,REG-08
BUD-202507-DEP-009-CC-115-CAT-010,2025,Q3,July,DEP-009,CC-115,CAT-010,38244.3,Operating,REG-04
BUD-202507-DEP-009-CC-120-CAT-006,2025,Q3,July,DEP-009,CC-120,CAT-006,47939.77,Project,REG-07
BUD-202507-DEP-009-CC-105-CAT-005,2025,Q3,July,DEP-009,CC-105,CAT-005,42454.06,Departmental,REG-07
BUD-202507-DEP-009-CC-112-CAT-007,2025,Q3,July,DEP-009,CC-112,CAT-007,33283.04,Operating,REG-04
BUD-202507-DEP-009-CC-113-CAT-004,2025,Q3,July,DEP-009,CC-113,CAT-004,64764.04,Operating,REG-05
BUD-202507-DEP-009-CC-110-CAT-002,2025,Q3,July,DEP-009,CC-110,CAT-002,30851.92,Operating,REG-03
BUD-202507-DEP-009-CC-105-CAT-005,2025,Q3,July,DEP-009,CC-105,CAT-005,40905.85,Project,REG-02
BUD-202507-DEP-009-CC-109-CAT-003,2025,Q3,July,DEP-009,CC-109,CAT-003,47542.85,Operating,REG-04
BUD-202507-DEP-009-CC-111-CAT-012,2025,Q3,July,DEP-009,CC-111,CAT-012,39986.65,Operating,REG-01
BUD-202507-DEP-009-CC-102-CAT-003,2025,Q3,July,DEP-009,CC-102,CAT-003,47806.64,Departmental,REG-02
BUD-202507-DEP-009-CC-111-CAT-002,2025,Q3,July,DEP-009,CC-111,CAT-002,38685.62,Project,REG-06
BUD-202507-DEP-009-CC-119-CAT-014,2025,Q3,July,DEP-009,CC-119,CAT-014,47890.35,Project,REG-07
BUD-202507-DEP-009-CC-104-CAT-003,2025,Q3,July,DEP-009,CC-104,CAT-003,53029.3,Operating,REG-08
BUD-202507-DEP-010-CC-105-CAT-004,2025,Q3,July,DEP-010,CC-105,CAT-004,42172.84,Operating,REG-03
BUD-202507-DEP-010-CC-101-CAT-006,2025,Q3,July,DEP-010,CC-101,CAT-006,37776.41,Departmental,REG-01
BUD-202507-DEP-010-CC-101-CAT-011,2025,Q3,July,DEP-010,CC-101,CAT-011,30515.47,Departmental,REG-05
BUD-202507-DEP-010-CC-102-CAT-007,2025,Q3,July,DEP-010,CC-102,CAT-007,20326.34,Operating,REG-08
BUD-202507-DEP-010-CC-116-CAT-012,2025,Q3,July,DEP-010,CC-116,CAT-012,26265.81,Capital,REG-04
BUD-202507-DEP-010-CC-106-CAT-008,2025,Q3,July,DEP-010,CC-106,CAT-008,45146.57,Operating,REG-01
BUD-202507-DEP-010-CC-114-CAT-008,2025,Q3,July,DEP-010,CC-114,CAT-008,45032.21,Capital,REG-04
BUD-202507-DEP-010-CC-112-CAT-003,2025,Q3,July,DEP-010,CC-112,CAT-003,27190.58,Capital,REG-04
BUD-202507-DEP-010-CC-112-CAT-006,2025,Q3,July,DEP-010,CC-112,CAT-006,37053.77,Operating,REG-07
BUD-202507-DEP-010-CC-116-CAT-002,2025,Q3,July,DEP-010,CC-116,CAT-002,19876.52,Operating,REG-07
BUD-202507-DEP-010-CC-116-CAT-010,2025,Q3,July,DEP-010,CC-116,CAT-010,24146.02,Project,REG-01
BUD-202507-DEP-010-CC-108-CAT-012,2025,Q3,July,DEP-010,CC-108,CAT-012,25444.22,Operating,REG-04
BUD-202507-DEP-010-CC-119-CAT-007,2025,Q3,July,DEP-010,CC-119,CAT-007,21701.13,Operating,REG-08
BUD-202507-DEP-010-CC-116-CAT-012,2025,Q3,July,DEP-010,CC-116,CAT-012,24090.82,Operating,REG-07
BUD-202507-DEP-010-CC-108-CAT-008,2025,Q3,July,DEP-010,CC-108,CAT-008,39878.63,Operating,REG-06
BUD-202507-DEP-010-CC-107-CAT-008,2025,Q3,July,DEP-010,CC-107,CAT-008,39789.18,Departmental,REG-06
BUD-202507-DEP-010-CC-102-CAT-009,2025,Q3,July,DEP-010,CC-102,CAT-009,30402.82,Departmental,REG-08
BUD-202507-DEP-010-CC-109-CAT-001,2025,Q3,July,DEP-010,CC-109,CAT-001,40200.19,Capital,REG-03
BUD-202507-DEP-010-CC-112-CAT-008,2025,Q3,July,DEP-010,CC-112,CAT-008,36893.27,Project,REG-05
BUD-202507-DEP-010-CC-109-CAT-005,2025,Q3,July,DEP-010,CC-109,CAT-005,25721.88,Project,REG-08
BUD-202507-DEP-010-CC-107-CAT-003,2025,Q3,July,DEP-010,CC-107,CAT-003,31024.82,Operating,REG-06
BUD-202507-DEP-010-CC-101-CAT-012,2025,Q3,July,DEP-010,CC-101,CAT-012,22666.98,Operating,REG-03
BUD-202507-DEP-010-CC-115-CAT-002,2025,Q3,July,DEP-010,CC-115,CAT-002,19866.42,Operating,REG-03
BUD-202507-DEP-010-CC-115-CAT-008,2025,Q3,July,DEP-010,CC-115,CAT-008,43561.29,Operating,REG-04
BUD-202507-DEP-010-CC-104-CAT-001,2025,Q3,July,DEP-010,CC-104,CAT-001,38406.4,Operating,REG-06
BUD-202507-DEP-010-CC-105-CAT-010,2025,Q3,July,DEP-010,CC-105,CAT-010,22545.08,Capital,REG-02
BUD-202507-DEP-010-CC-113-CAT-004,2025,Q3,July,DEP-010,CC-113,CAT-004,43027.28,Operating,REG-01
BUD-202507-DEP-010-CC-118-CAT-002,2025,Q3,July,DEP-010,CC-118,CAT-002,25034.83,Operating,REG-03
BUD-202507-DEP-010-CC-101-CAT-009,2025,Q3,July,DEP-010,CC-101,CAT-009,27700.26,Capital,REG-02
BUD-202507-DEP-010-CC-116-CAT-012,2025,Q3,July,DEP-010,CC-116,CAT-012,23446.31,Operating,REG-08
BUD-202507-DEP-010-CC-110-CAT-011,2025,Q3,July,DEP-010,CC-110,CAT-011,29916.53,Capital,REG-02
BUD-202507-DEP-010-CC-108-CAT-010,2025,Q3,July,DEP-010,CC-108,CAT-010,27811.93,Capital,REG-02
BUD-202507-DEP-010-CC-112-CAT-015,2025,Q3,July,DEP-010,CC-112,CAT-015,28964.81,Departmental,REG-08
BUD-202507-DEP-010-CC-120-CAT-002,2025,Q3,July,DEP-010,CC-120,CAT-002,21062.54,Departmental,REG-07
BUD-202506-DEP-001-CC-118-CAT-008,2025,Q2,June,DEP-001,CC-118,CAT-008,49339.23,Capital,REG-08
BUD-202506-DEP-001-CC-115-CAT-002,2025,Q2,June,DEP-001,CC-115,CAT-002,27932.51,Operating,REG-06
BUD-202506-DEP-001-CC-114-CAT-001,2025,Q2,June,DEP-001,CC-114,CAT-001,40452.8,Capital,REG-02
BUD-202506-DEP-001-CC-112-CAT-005,2025,Q2,June,DEP-001,CC-112,CAT-005,30479.59,Capital,REG-07
BUD-202506-DEP-001-CC-119-CAT-011,2025,Q2,June,DEP-001,CC-119,CAT-011,41671.48,Capital,REG-08
BUD-202506-DEP-001-CC-120-CAT-008,2025,Q2,June,DEP-001,CC-120,CAT-008,48332.36,Operating,REG-08
BUD-202506-DEP-001-CC-111-CAT-008,2025,Q2,June,DEP-001,CC-111,CAT-008,46156.7,Capital,REG-02
BUD-202506-DEP-001-CC-111-CAT-014,2025,Q2,June,DEP-001,CC-111,CAT-014,37754.4,Operating,REG-02
BUD-202506-DEP-001-CC-112-CAT-002,2025,Q2,June,DEP-001,CC-112,CAT-002,26649.67,Capital,REG-07
BUD-202506-DEP-001-CC-112-CAT-010,2025,Q2,June,DEP-001,CC-112,CAT-010,31223.3,Departmental,REG-04
BUD-202506-DEP-001-CC-113-CAT-006,2025,Q2,June,DEP-001,CC-113,CAT-006,44754.6,Operating,REG-06
BUD-202506-DEP-001-CC-118-CAT-007,2025,Q2,June,DEP-001,CC-118,CAT-007,23772.53,Operating,REG-04
BUD-202506-DEP-001-CC-110-CAT-002,2025,Q2,June,DEP-001,CC-110,CAT-002,27883.44,Operating,REG-08
BUD-202506-DEP-001-CC-110-CAT-014,2025,Q2,June,DEP-001,CC-110,CAT-014,31036.81,Departmental,REG-05
BUD-202506-DEP-001-CC-120-CAT-012,2025,Q2,June,DEP-001,CC-120,CAT-012,26760.74,Operating,REG-07
BUD-202506-DEP-001-CC-112-CAT-010,2025,Q2,June,DEP-001,CC-112,CAT-010,32091.97,Project,REG-08
BUD-202506-DEP-001-CC-110-CAT-001,2025,Q2,June,DEP-001,CC-110,CAT-001,47933.74,Operating,REG-07
BUD-202506-DEP-001-CC-117-CAT-004,2025,Q2,June,DEP-001,CC-117,CAT-004,50107.56,Operating,REG-01
BUD-202506-DEP-001-CC-101-CAT-008,2025,Q2,June,DEP-001,CC-101,CAT-008,50539.17,Project,REG-06
BUD-202506-DEP-001-CC-116-CAT-011,2025,Q2,June,DEP-001,CC-116,CAT-011,42623.2,Operating,REG-03
BUD-202506-DEP-001-CC-118-CAT-003,2025,Q2,June,DEP-001,CC-118,CAT-003,33585.77,Departmental,REG-06
BUD-202506-DEP-001-CC-114-CAT-005,2025,Q2,June,DEP-001,CC-114,CAT-005,33145.82,Operating,REG-07
BUD-202506-DEP-001-CC-104-CAT-004,2025,Q2,June,DEP-001,CC-104,CAT-004,55174.98,Operating,REG-08
BUD-202506-DEP-001-CC-109-CAT-005,2025,Q2,June,DEP-001,CC-109,CAT-005,28251.92,Operating,REG-03
BUD-202506-DEP-001-CC-101-CAT-004,2025,Q2,June,DEP-001,CC-101,CAT-004,48670.02,Capital,REG-04
BUD-202506-DEP-001-CC-107-CAT-013,2025,Q2,June,DEP-001,CC-107,CAT-013,46865.47,Operating,REG-04
BUD-202506-DEP-001-CC-103-CAT-001,2025,Q2,June,DEP-001,CC-103,CAT-001,44447.58,Operating,REG-02
BUD-202506-DEP-001-CC-101-CAT-009,2025,Q2,June,DEP-001,CC-101,CAT-009,32853.33,Departmental,REG-08
BUD-202506-DEP-001-CC-105-CAT-002,2025,Q2,June,DEP-001,CC-105,CAT-002,26567.61,Operating,REG-04
BUD-202506-DEP-001-CC-116-CAT-002,2025,Q2,June,DEP-001,CC-116,CAT-002,25172.66,Project,REG-05
BUD-202506-DEP-001-CC-112-CAT-004,2025,Q2,June,DEP-001,CC-112,CAT-004,57068.07,Capital,REG-08
BUD-202506-DEP-001-CC-103-CAT-010,2025,Q2,June,DEP-001,CC-103,CAT-010,27848.55,Project,REG-02
BUD-202506-DEP-001-CC-101-CAT-002,2025,Q2,June,DEP-001,CC-101,CAT-002,28988.95,Operating,REG-01
BUD-202506-DEP-001-CC-112-CAT-007,2025,Q2,June,DEP-001,CC-112,CAT-007,23310.38,Operating,REG-04
BUD-202506-DEP-001-CC-111-CAT-003,2025,Q2,June,DEP-001,CC-111,CAT-003,35842.77,Operating,REG-04
BUD-202506-DEP-001-CC-103-CAT-014,2025,Q2,June,DEP-001,CC-103,CAT-014,38402.56,Capital,REG-03
BUD-202506-DEP-001-CC-113-CAT-010,2025,Q2,June,DEP-001,CC-113,CAT-010,30191.43,Capital,REG-05
BUD-202506-DEP-001-CC-117-CAT-005,2025,Q2,June,DEP-001,CC-117,CAT-005,32896.09,Departmental,REG-01
BUD-202506-DEP-001-CC-109-CAT-013,2025,Q2,June,DEP-001,CC-109,CAT-013,47626.54,Operating,REG-07
BUD-202506-DEP-001-CC-112-CAT-014,2025,Q2,June,DEP-001,CC-112,CAT-014,38387.53,Operating,REG-01
BUD-202506-DEP-001-CC-113-CAT-014,2025,Q2,June,DEP-001,CC-113,CAT-014,33323.89,Departmental,REG-07
BUD-202506-DEP-001-CC-106-CAT-010,2025,Q2,June,DEP-001,CC-106,CAT-010,32377.19,Operating,REG-07
BUD-202506-DEP-002-CC-113-CAT-004,2025,Q2,June,DEP-002,CC-113,CAT-004,40208.73,Operating,REG-03
BUD-202506-DEP-002-CC-119-CAT-004,2025,Q2,June,DEP-002,CC-119,CAT-004,33156.74,Capital,REG-01
BUD-202506-DEP-002-CC-105-CAT-010,2025,Q2,June,DEP-002,CC-105,CAT-010,18991.32,Project,REG-02
BUD-202506-DEP-002-CC-107-CAT-001,2025,Q2,June,DEP-002,CC-107,CAT-001,29843.27,Operating,REG-05
BUD-202506-DEP-002-CC-119-CAT-010,2025,Q2,June,DEP-002,CC-119,CAT-010,20277.58,Operating,REG-03
BUD-202506-DEP-002-CC-115-CAT-002,2025,Q2,June,DEP-002,CC-115,CAT-002,17858.88,Operating,REG-05
BUD-202506-DEP-002-CC-102-CAT-010,2025,Q2,June,DEP-002,CC-102,CAT-010,20262.68,Departmental,REG-05
BUD-202506-DEP-002-CC-117-CAT-001,2025,Q2,June,DEP-002,CC-117,CAT-001,35023.9,Project,REG-05
BUD-202506-DEP-002-CC-107-CAT-007,2025,Q2,June,DEP-002,CC-107,CAT-007,15368.82,Operating,REG-07
BUD-202506-DEP-002-CC-119-CAT-005,2025,Q2,June,DEP-002,CC-119,CAT-005,22038.79,Operating,REG-08
BUD-202506-DEP-002-CC-102-CAT-011,2025,Q2,June,DEP-002,CC-102,CAT-011,30585.45,Operating,REG-08
BUD-202506-DEP-002-CC-116-CAT-014,2025,Q2,June,DEP-002,CC-116,CAT-014,24284.49,Departmental,REG-06
BUD-202506-DEP-002-CC-119-CAT-007,2025,Q2,June,DEP-002,CC-119,CAT-007,14578.46,Operating,REG-04
BUD-202506-DEP-002-CC-116-CAT-004,2025,Q2,June,DEP-002,CC-116,CAT-004,33074.68,Operating,REG-04
BUD-202506-DEP-002-CC-104-CAT-004,2025,Q2,June,DEP-002,CC-104,CAT-004,38571.82,Operating,REG-07
BUD-202506-DEP-002-CC-116-CAT-012,2025,Q2,June,DEP-002,CC-116,CAT-012,17627.85,Operating,REG-08
BUD-202506-DEP-002-CC-120-CAT-008,2025,Q2,June,DEP-002,CC-120,CAT-008,33393.73,Operating,REG-02
BUD-202506-DEP-002-CC-105-CAT-013,2025,Q2,June,DEP-002,CC-105,CAT-013,31243.44,Project,REG-04
BUD-202506-DEP-002-CC-103-CAT-003,2025,Q2,June,DEP-002,CC-103,CAT-003,26419.91,Operating,REG-06
BUD-202506-DEP-002-CC-119-CAT-014,2025,Q2,June,DEP-002,CC-119,CAT-014,25173.96,Operating,REG-01
BUD-202506-DEP-002-CC-109-CAT-002,2025,Q2,June,DEP-002,CC-109,CAT-002,20237.54,Operating,REG-06
BUD-202506-DEP-002-CC-111-CAT-015,2025,Q2,June,DEP-002,CC-111,CAT-015,26077.19,Project,REG-03
BUD-202506-DEP-002-CC-117-CAT-011,2025,Q2,June,DEP-002,CC-117,CAT-011,26797.35,Operating,REG-04
BUD-202506-DEP-002-CC-110-CAT-014,2025,Q2,June,DEP-002,CC-110,CAT-014,27105.57,Operating,REG-02
BUD-202506-DEP-002-CC-105-CAT-006,2025,Q2,June,DEP-002,CC-105,CAT-006,30498.81,Operating,REG-04
BUD-202506-DEP-002-CC-105-CAT-007,2025,Q2,June,DEP-002,CC-105,CAT-007,14454.15,Operating,REG-02
BUD-202506-DEP-002-CC-118-CAT-004,2025,Q2,June,DEP-002,CC-118,CAT-004,40553.04,Operating,REG-01
BUD-202506-DEP-002-CC-110-CAT-002,2025,Q2,June,DEP-002,CC-110,CAT-002,18936.46,Operating,REG-05
BUD-202506-DEP-002-CC-119-CAT-012,2025,Q2,June,DEP-002,CC-119,CAT-012,21468.43,Operating,REG-05
BUD-202506-DEP-002-CC-112-CAT-013,2025,Q2,June,DEP-002,CC-112,CAT-013,30096.66,Operating,REG-04
BUD-202506-DEP-002-CC-117-CAT-002,2025,Q2,June,DEP-002,CC-117,CAT-002,17507.7,Departmental,REG-01
BUD-202506-DEP-002-CC-120-CAT-001,2025,Q2,June,DEP-002,CC-120,CAT-001,34464.38,Operating,REG-01
BUD-202506-DEP-002-CC-104-CAT-014,2025,Q2,June,DEP-002,CC-104,CAT-014,27003.96,Project,REG-02
BUD-202506-DEP-002-CC-115-CAT-008,2025,Q2,June,DEP-002,CC-115,CAT-008,35562.32,Operating,REG-03
BUD-202506-DEP-002-CC-118-CAT-008,2025,Q2,June,DEP-002,CC-118,CAT-008,33850.07,Operating,REG-01
BUD-202506-DEP-002-CC-105-CAT-011,2025,Q2,June,DEP-002,CC-105,CAT-011,27565.06,Capital,REG-01
BUD-202506-DEP-002-CC-101-CAT-004,2025,Q2,June,DEP-002,CC-101,CAT-004,35944.96,Operating,REG-07
BUD-202506-DEP-002-CC-101-CAT-008,2025,Q2,June,DEP-002,CC-101,CAT-008,33694.79,Project,REG-06
BUD-202506-DEP-002-CC-116-CAT-005,2025,Q2,June,DEP-002,CC-116,CAT-005,24276.07,Operating,REG-06
BUD-202506-DEP-002-CC-107-CAT-015,2025,Q2,June,DEP-002,CC-107,CAT-015,29866.66,Departmental,REG-06
BUD-202506-DEP-003-CC-118-CAT-011,2025,Q2,June,DEP-003,CC-118,CAT-011,47380.93,Operating,REG-01
BUD-202506-DEP-003-CC-118-CAT-006,2025,Q2,June,DEP-003,CC-118,CAT-006,46409.76,Operating,REG-03
BUD-202506-DEP-003-CC-106-CAT-014,2025,Q2,June,DEP-003,CC-106,CAT-014,40521.18,Capital,REG-08
BUD-202506-DEP-003-CC-112-CAT-013,2025,Q2,June,DEP-003,CC-112,CAT-013,52941.82,Capital,REG-08
BUD-202506-DEP-003-CC-118-CAT-003,2025,Q2,June,DEP-003,CC-118,CAT-003,47301.88,Operating,REG-04
BUD-202506-DEP-003-CC-115-CAT-007,2025,Q2,June,DEP-003,CC-115,CAT-007,29936.96,Departmental,REG-04
BUD-202506-DEP-003-CC-120-CAT-011,2025,Q2,June,DEP-003,CC-120,CAT-011,49059.76,Capital,REG-08
BUD-202506-DEP-003-CC-109-CAT-010,2025,Q2,June,DEP-003,CC-109,CAT-010,31616.55,Capital,REG-02
BUD-202506-DEP-003-CC-105-CAT-014,2025,Q2,June,DEP-003,CC-105,CAT-014,36300.06,Operating,REG-06
BUD-202506-DEP-003-CC-101-CAT-011,2025,Q2,June,DEP-003,CC-101,CAT-011,43521.28,Capital,REG-06
BUD-202506-DEP-003-CC-106-CAT-001,2025,Q2,June,DEP-003,CC-106,CAT-001,52909.5,Capital,REG-06
BUD-202506-DEP-003-CC-107-CAT-002,2025,Q2,June,DEP-003,CC-107,CAT-002,27714.27,Operating,REG-05
BUD-202506-DEP-003-CC-103-CAT-001,2025,Q2,June,DEP-003,CC-103,CAT-001,48141.12,Operating,REG-08
BUD-202506-DEP-003-CC-116-CAT-014,2025,Q2,June,DEP-003,CC-116,CAT-014,37186.56,Project,REG-02
BUD-202506-DEP-003-CC-116-CAT-004,2025,Q2,June,DEP-003,CC-116,CAT-004,57844.8,Capital,REG-08
BUD-202506-DEP-003-CC-117-CAT-005,2025,Q2,June,DEP-003,CC-117,CAT-005,39313.21,Operating,REG-01
BUD-202506-DEP-003-CC-115-CAT-011,2025,Q2,June,DEP-003,CC-115,CAT-011,42209.46,Operating,REG-06
BUD-202506-DEP-003-CC-119-CAT-008,2025,Q2,June,DEP-003,CC-119,CAT-008,59205.25,Project,REG-07
BUD-202506-DEP-003-CC-111-CAT-005,2025,Q2,June,DEP-003,CC-111,CAT-005,34995.83,Operating,REG-06
BUD-202506-DEP-003-CC-102-CAT-001,2025,Q2,June,DEP-003,CC-102,CAT-001,52486.01,Capital,REG-05
BUD-202506-DEP-003-CC-118-CAT-006,2025,Q2,June,DEP-003,CC-118,CAT-006,53190.2,Operating,REG-06
BUD-202506-DEP-003-CC-108-CAT-007,2025,Q2,June,DEP-003,CC-108,CAT-007,28170.79,Operating,REG-03
BUD-202506-DEP-003-CC-115-CAT-009,2025,Q2,June,DEP-003,CC-115,CAT-009,41347.78,Operating,REG-02
BUD-202506-DEP-003-CC-113-CAT-003,2025,Q2,June,DEP-003,CC-113,CAT-003,43549.9,Capital,REG-02
BUD-202506-DEP-003-CC-108-CAT-001,2025,Q2,June,DEP-003,CC-108,CAT-001,48819.02,Operating,REG-08
BUD-202506-DEP-003-CC-115-CAT-013,2025,Q2,June,DEP-003,CC-115,CAT-013,45716.97,Operating,REG-02
BUD-202506-DEP-003-CC-115-CAT-012,2025,Q2,June,DEP-003,CC-115,CAT-012,33213.78,Capital,REG-07
BUD-202506-DEP-003-CC-114-CAT-008,2025,Q2,June,DEP-003,CC-114,CAT-008,51807.1,Project,REG-05
BUD-202506-DEP-003-CC-107-CAT-003,2025,Q2,June,DEP-003,CC-107,CAT-003,44773.85,Operating,REG-06
BUD-202506-DEP-003-CC-118-CAT-002,2025,Q2,June,DEP-003,CC-118,CAT-002,30877.04,Departmental,REG-04
BUD-202506-DEP-003-CC-117-CAT-003,2025,Q2,June,DEP-003,CC-117,CAT-003,44271.07,Project,REG-08
BUD-202506-DEP-003-CC-114-CAT-004,2025,Q2,June,DEP-003,CC-114,CAT-004,54663.62,Capital,REG-05
BUD-202506-DEP-003-CC-111-CAT-009,2025,Q2,June,DEP-003,CC-111,CAT-009,42776.13,Departmental,REG-05
BUD-202506-DEP-003-CC-110-CAT-007,2025,Q2,June,DEP-003,CC-110,CAT-007,25887.52,Operating,REG-07
BUD-202506-DEP-004-CC-105-CAT-006,2025,Q2,June,DEP-004,CC-105,CAT-006,32317.73,Operating,REG-03
BUD-202506-DEP-004-CC-103-CAT-010,2025,Q2,June,DEP-004,CC-103,CAT-010,22583.8,Project,REG-02
BUD-202506-DEP-004-CC-116-CAT-012,2025,Q2,June,DEP-004,CC-116,CAT-012,20101.38,Capital,REG-07
BUD-202506-DEP-004-CC-118-CAT-010,2025,Q2,June,DEP-004,CC-118,CAT-010,22277.54,Operating,REG-08
BUD-202506-DEP-004-CC-112-CAT-011,2025,Q2,June,DEP-004,CC-112,CAT-011,28495.18,Operating,REG-07
BUD-202506-DEP-004-CC-106-CAT-011,2025,Q2,June,DEP-004,CC-106,CAT-011,29629.06,Capital,REG-02
BUD-202506-DEP-004-CC-106-CAT-002,2025,Q2,June,DEP-004,CC-106,CAT-002,20444.6,Departmental,REG-05
BUD-202506-DEP-004-CC-110-CAT-003,2025,Q2,June,DEP-004,CC-110,CAT-003,30646.33,Project,REG-08
BUD-202506-DEP-004-CC-118-CAT-012,2025,Q2,June,DEP-004,CC-118,CAT-012,20705.39,Capital,REG-08
BUD-202506-DEP-004-CC-106-CAT-013,2025,Q2,June,DEP-004,CC-106,CAT-013,37211.07,Capital,REG-06
BUD-202506-DEP-004-CC-118-CAT-008,2025,Q2,June,DEP-004,CC-118,CAT-008,37980.35,Operating,REG-05
BUD-202506-DEP-004-CC-120-CAT-009,2025,Q2,June,DEP-004,CC-120,CAT-009,28906.7,Operating,REG-04
BUD-202506-DEP-004-CC-114-CAT-002,2025,Q2,June,DEP-004,CC-114,CAT-002,20857.95,Project,REG-02
BUD-202506-DEP-004-CC-111-CAT-004,2025,Q2,June,DEP-004,CC-111,CAT-004,46047.72,Departmental,REG-05
BUD-202506-DEP-004-CC-104-CAT-001,2025,Q2,June,DEP-004,CC-104,CAT-001,36910.04,Project,REG-04
BUD-202506-DEP-004-CC-114-CAT-006,2025,Q2,June,DEP-004,CC-114,CAT-006,35118.56,Operating,REG-04
BUD-202506-DEP-004-CC-117-CAT-005,2025,Q2,June,DEP-004,CC-117,CAT-005,23910.65,Operating,REG-06
BUD-202506-DEP-004-CC-113-CAT-010,2025,Q2,June,DEP-004,CC-113,CAT-010,25255.1,Capital,REG-07
BUD-202506-DEP-004-CC-116-CAT-012,2025,Q2,June,DEP-004,CC-116,CAT-012,22114.44,Operating,REG-03
BUD-202506-DEP-004-CC-119-CAT-014,2025,Q2,June,DEP-004,CC-119,CAT-014,26975.35,Operating,REG-04
BUD-202506-DEP-004-CC-115-CAT-012,2025,Q2,June,DEP-004,CC-115,CAT-012,21777.87,Operating,REG-06
BUD-202506-DEP-004-CC-104-CAT-014,2025,Q2,June,DEP-004,CC-104,CAT-014,25888.91,Operating,REG-08
BUD-202506-DEP-004-CC-115-CAT-010,2025,Q2,June,DEP-004,CC-115,CAT-010,23512.37,Operating,REG-03
BUD-202506-DEP-004-CC-116-CAT-005,2025,Q2,June,DEP-004,CC-116,CAT-005,22669.44,Project,REG-07
BUD-202506-DEP-004-CC-119-CAT-014,2025,Q2,June,DEP-004,CC-119,CAT-014,24758.46,Departmental,REG-07
BUD-202506-DEP-004-CC-118-CAT-006,2025,Q2,June,DEP-004,CC-118,CAT-006,33430.73,Operating,REG-03
BUD-202506-DEP-004-CC-105-CAT-011,2025,Q2,June,DEP-004,CC-105,CAT-011,30314.92,Operating,REG-05
BUD-202506-DEP-004-CC-117-CAT-014,2025,Q2,June,DEP-004,CC-117,CAT-014,25797.44,Operating,REG-07
BUD-202506-DEP-004-CC-106-CAT-001,2025,Q2,June,DEP-004,CC-106,CAT-001,33101.59,Operating,REG-05
BUD-202506-DEP-004-CC-106-CAT-007,2025,Q2,June,DEP-004,CC-106,CAT-007,16174.04,Capital,REG-03
BUD-202506-DEP-004-CC-120-CAT-015,2025,Q2,June,DEP-004,CC-120,CAT-015,30141.73,Capital,REG-04
BUD-202506-DEP-004-CC-115-CAT-011,2025,Q2,June,DEP-004,CC-115,CAT-011,28858.78,Operating,REG-08
BUD-202506-DEP-004-CC-111-CAT-010,2025,Q2,June,DEP-004,CC-111,CAT-010,25314.48,Capital,REG-01
BUD-202506-DEP-004-CC-113-CAT-012,2025,Q2,June,DEP-004,CC-113,CAT-012,23487.93,Operating,REG-04
BUD-202506-DEP-004-CC-115-CAT-002,2025,Q2,June,DEP-004,CC-115,CAT-002,22658.66,Operating,REG-08
BUD-202506-DEP-004-CC-108-CAT-001,2025,Q2,June,DEP-004,CC-108,CAT-001,37966.94,Departmental,REG-08
BUD-202506-DEP-004-CC-113-CAT-013,2025,Q2,June,DEP-004,CC-113,CAT-013,31533.93,Operating,REG-06
BUD-202506-DEP-004-CC-111-CAT-007,2025,Q2,June,DEP-004,CC-111,CAT-007,19985.72,Operating,REG-05
BUD-202506-DEP-004-CC-118-CAT-007,2025,Q2,June,DEP-004,CC-118,CAT-007,16437.43,Capital,REG-01
BUD-202506-DEP-004-CC-118-CAT-012,2025,Q2,June,DEP-004,CC-118,CAT-012,22725.95,Departmental,REG-07
BUD-202506-DEP-004-CC-107-CAT-004,2025,Q2,June,DEP-004,CC-107,CAT-004,39828.0,Departmental,REG-01
BUD-202506-DEP-004-CC-106-CAT-001,2025,Q2,June,DEP-004,CC-106,CAT-001,31274.11,Operating,REG-01
BUD-202506-DEP-004-CC-115-CAT-003,2025,Q2,June,DEP-004,CC-115,CAT-003,29380.26,Operating,REG-08
BUD-202506-DEP-004-CC-107-CAT-005,2025,Q2,June,DEP-004,CC-107,CAT-005,25342.5,Project,REG-07
BUD-202506-DEP-004-CC-117-CAT-013,2025,Q2,June,DEP-004,CC-117,CAT-013,37842.13,Capital,REG-03
