Expense_ID,Date,Year,Quarter,Month,Department_ID,Cost_Center_ID,Category_ID,Subcategory_ID,Vendor_ID,Description,Budget_ID,Amount,Payment_Status,Region_ID
EXP-011961,2025-07-24,2025,Q3,July,DEP-008,CC-112,CAT-009,SUB-037,VEN-0078,Recruitment expense,BUD-006775,867.14,Paid,REG-02
EXP-012965,2025-07-24,2025,Q3,July,DEP-002,CC-120,CAT-014,SUB-036,VEN-0018,Utilities,BUD-004918,1035.71,Rejected,REG-07
EXP-014110,2025-07-24,2025,Q3,July,DEP-004,CC-116,CAT-010,SUB-037,VEN-0020,Professional services,BUD-001210,1092.02,Pending,REG-08
EXP-016573,2025-07-24,2025,Q3,July,DEP-007,CC-117,CAT-011,SUB-035,VEN-0069,Office supplies,BUD-006127,842.96,Paid,REG-05
EXP-016954,2025-07-24,2025,Q3,July,DEP-003,CC-105,CAT-007,SUB-040,VEN-0084,Marketing expense,BUD-008437,2221.78,Approved,REG-06
EXP-018352,2025-07-24,2025,Q3,July,DEP-009,CC-118,CAT-009,SUB-024,VEN-0008,Software subscription,BUD-009048,5523.09,Paid,REG-06
EXP-018561,2025-07-24,2025,Q3,July,DEP-006,CC-105,CAT-003,SUB-009,VEN-0035,Utilities,BUD-004323,1500.9,Approved,REG-01
EXP-019088,2025-07-24,2025,Q3,July,DEP-002,CC-105,CAT-014,SUB-035,VEN-0096,Consulting fee,BUD-000387,2100.55,Approved,REG-08
EXP-019662,2025-07-24,2025,Q3,July,DEP-006,CC-106,CAT-008,SUB-028,VEN-0074,Facility expense,BUD-009494,3312.43,Paid,REG-03
EXP-020610,2025-07-24,2025,Q3,July,DEP-007,CC-119,CAT-014,SUB-002,VEN-0040,Recruitment expense,BUD-004774,1177.84,Approved,REG-03
EXP-021158,2025-07-24,2025,Q3,July,DEP-001,CC-109,CAT-005,SUB-039,VEN-0007,Transportation,BUD-008908,5788.67,Paid,REG-05
EXP-021516,2025-07-24,2025,Q3,July,DEP-004,CC-118,CAT-009,SUB-037,VEN-0090,Equipment purchase,BUD-004603,1415.75,Paid,REG-06
EXP-022486,2025-07-24,2025,Q3,July,DEP-001,CC-108,CAT-012,SUB-009,VEN-0055,Employee training,BUD-001391,4675.64,Paid,REG-01
EXP-022641,2025-07-24,2025,Q3,July,DEP-005,CC-102,CAT-007,SUB-016,VEN-0032,Recruitment expense,BUD-007117,2969.04,Approved,REG-04
EXP-023324,2025-07-24,2025,Q3,July,DEP-003,CC-118,CAT-010,SUB-020,VEN-0055,Transportation,BUD-003065,8817.89,Rejected,REG-06
EXP-024582,2025-07-24,2025,Q3,July,DEP-005,CC-105,CAT-011,SUB-027,VEN-0043,Equipment purchase,BUD-007458,15370.32,Paid,REG-02
EXP-024961,2025-07-24,2025,Q3,July,DEP-008,CC-105,CAT-010,SUB-007,VEN-0018,Maintenance service,BUD-006843,4558.29,Paid,REG-07
EXP-026082,2025-07-24,2025,Q3,July,DEP-008,CC-103,CAT-008,SUB-020,VEN-0016,Equipment purchase,BUD-003254,2938.59,Paid,REG-02
EXP-027099,2025-07-24,2025,Q3,July,DEP-005,CC-115,CAT-004,SUB-021,VEN-0094,Marketing expense,BUD-001539,5171.47,Paid,REG-05
EXP-027247,2025-07-24,2025,Q3,July,DEP-001,CC-117,CAT-001,SUB-016,VEN-0074,Equipment purchase,BUD-000719,59435.56,Approved,REG-07
EXP-027279,2025-07-24,2025,Q3,July,DEP-001,CC-109,CAT-007,SUB-002,VEN-0044,Cloud services,BUD-007571,9066.68,Approved,REG-05
EXP-027624,2025-07-24,2025,Q3,July,DEP-009,CC-116,CAT-013,SUB-029,VEN-0013,Cloud services,BUD-000301,33956.69,Paid,REG-08
EXP-028338,2025-07-24,2025,Q3,July,DEP-006,CC-104,CAT-012,SUB-001,VEN-0095,Marketing expense,BUD-009106,11414.86,Paid,REG-03
EXP-030069,2025-07-24,2025,Q3,July,DEP-002,CC-102,CAT-006,SUB-038,VEN-0022,Professional services,BUD-009420,856.75,Rejected,REG-05
EXP-031165,2025-07-24,2025,Q3,July,DEP-004,CC-111,CAT-002,SUB-012,VEN-0041,Office supplies,BUD-005307,7280.01,Pending,REG-05
EXP-031499,2025-07-24,2025,Q3,July,DEP-005,CC-109,CAT-010,SUB-025,VEN-0097,Recruitment expense,BUD-001721,783.62,Approved,REG-05
EXP-032029,2025-07-24,2025,Q3,July,DEP-001,CC-106,CAT-014,SUB-032,VEN-0077,Maintenance service,BUD-009115,8054.4,Pending,REG-01
EXP-032138,2025-07-24,2025,Q3,July,DEP-010,CC-106,CAT-014,SUB-032,VEN-0035,Consulting fee,BUD-003951,14453.35,Paid,REG-02
EXP-032470,2025-07-24,2025,Q3,July,DEP-005,CC-119,CAT-003,SUB-016,VEN-0032,Cloud services,BUD-009140,2134.42,Paid,REG-08
EXP-034069,2025-07-24,2025,Q3,July,DEP-010,CC-117,CAT-010,SUB-029,VEN-0008,Marketing expense,BUD-009020,994.93,Paid,REG-06
EXP-034212,2025-07-24,2025,Q3,July,DEP-003,CC-108,CAT-008,SUB-035,VEN-0057,Employee training,BUD-007424,9210.24,Approved,REG-03
EXP-034460,2025-07-24,2025,Q3,July,DEP-005,CC-102,CAT-009,SUB-033,VEN-0100,Transportation,BUD-009653,5845.75,Pending,REG-04
EXP-034765,2025-07-24,2025,Q3,July,DEP-010,CC-107,CAT-007,SUB-021,VEN-0077,Transportation,BUD-008147,2670.89,Rejected,REG-02
EXP-037193,2025-07-24,2025,Q3,July,DEP-004,CC-120,CAT-010,SUB-026,VEN-0090,Professional services,BUD-006135,2963.88,Paid,REG-06
EXP-037996,2025-07-24,2025,Q3,July,DEP-002,CC-108,CAT-007,SUB-014,VEN-0004,Software subscription,BUD-003726,6465.59,Paid,REG-07
EXP-039741,2025-07-24,2025,Q3,July,DEP-006,CC-114,CAT-009,SUB-030,VEN-0027,Cloud services,BUD-001336,9452.03,Approved,REG-08
EXP-040006,2025-07-24,2025,Q3,July,DEP-002,CC-110,CAT-001,SUB-018,VEN-0010,Marketing expense,BUD-004612,13333.84,Paid,REG-03
EXP-040520,2025-07-24,2025,Q3,July,DEP-007,CC-110,CAT-001,SUB-022,VEN-0067,Office supplies,BUD-000721,6865.86,Pending,REG-03
EXP-041009,2025-07-24,2025,Q3,July,DEP-003,CC-116,CAT-009,SUB-037,VEN-0055,Office supplies,BUD-007708,2330.37,Paid,REG-04
EXP-041697,2025-07-24,2025,Q3,July,DEP-008,CC-113,CAT-001,SUB-004,VEN-0056,Marketing expense,BUD-004416,10235.07,Pending,REG-02
EXP-041921,2025-07-24,2025,Q3,July,DEP-001,CC-111,CAT-015,SUB-012,VEN-0007,Utilities,BUD-004769,4948.72,Pending,REG-05
EXP-042664,2025-07-24,2025,Q3,July,DEP-008,CC-101,CAT-015,SUB-012,VEN-0056,Consulting fee,BUD-008023,1503.12,Paid,REG-01
EXP-042674,2025-07-24,2025,Q3,July,DEP-010,CC-112,CAT-002,SUB-026,VEN-0030,Software subscription,BUD-002326,49640.4,Paid,REG-08
EXP-045995,2025-07-24,2025,Q3,July,DEP-005,CC-110,CAT-012,SUB-017,VEN-0051,Facility expense,BUD-002062,2257.87,Approved,REG-01
EXP-046780,2025-07-24,2025,Q3,July,DEP-010,CC-117,CAT-005,SUB-035,VEN-0080,Software subscription,BUD-003426,1877.04,Paid,REG-03
EXP-046936,2025-07-24,2025,Q3,July,DEP-002,CC-114,CAT-014,SUB-020,VEN-0006,Equipment purchase,BUD-007296,6904.34,Paid,REG-01
EXP-047303,2025-07-24,2025,Q3,July,DEP-010,CC-116,CAT-015,SUB-038,VEN-0086,Utilities,BUD-002225,2369.27,Pending,REG-05
EXP-049079,2025-07-24,2025,Q3,July,DEP-006,CC-119,CAT-010,SUB-007,VEN-0045,Cloud services,BUD-006834,11202.67,Paid,REG-08
EXP-000065,2025-07-25,2025,Q3,July,DEP-003,CC-118,CAT-008,SUB-006,VEN-0062,Employee training,BUD-008656,1055.26,Pending,REG-05
EXP-001752,2025-07-25,2025,Q3,July,DEP-008,CC-104,CAT-001,SUB-015,VEN-0031,Recruitment expense,BUD-007481,2624.86,Paid,REG-07
EXP-001984,2025-07-25,2025,Q3,July,DEP-008,CC-113,CAT-005,SUB-013,VEN-0002,Transportation,BUD-000348,2185.38,Paid,REG-03
EXP-002354,2025-07-25,2025,Q3,July,DEP-010,CC-117,CAT-005,SUB-006,VEN-0002,Insurance expense,BUD-007712,4483.42,Approved,REG-04
EXP-004115,2025-07-25,2025,Q3,July,DEP-010,CC-118,CAT-004,SUB-020,VEN-0053,Business travel,BUD-005402,992.02,Pending,REG-08
EXP-004227,2025-07-25,2025,Q3,July,DEP-005,CC-114,CAT-003,SUB-025,VEN-0015,Marketing expense,BUD-002354,1673.1,Pending,REG-02
EXP-004565,2025-07-25,2025,Q3,July,DEP-010,CC-101,CAT-003,SUB-028,VEN-0050,Facility expense,BUD-009123,2103.3,Approved,REG-01
EXP-004670,2025-07-25,2025,Q3,July,DEP-001,CC-115,CAT-008,SUB-007,VEN-0051,Recruitment expense,BUD-001748,13366.04,Approved,REG-05
EXP-005092,2025-07-25,2025,Q3,July,DEP-005,CC-119,CAT-011,SUB-001,VEN-0078,Consulting fee,BUD-004231,2992.76,Rejected,REG-08
EXP-005796,2025-07-25,2025,Q3,July,DEP-004,CC-101,CAT-008,SUB-026,VEN-0022,Cloud services,BUD-007577,5934.66,Paid,REG-07
EXP-005836,2025-07-25,2025,Q3,July,DEP-001,CC-102,CAT-012,SUB-024,VEN-0081,Maintenance service,BUD-005304,7687.51,Pending,REG-02
EXP-006454,2025-07-25,2025,Q3,July,DEP-001,CC-116,CAT-004,SUB-038,VEN-0073,Professional services,BUD-007947,3344.26,Approved,REG-03
EXP-006809,2025-07-25,2025,Q3,July,DEP-006,CC-114,CAT-007,SUB-016,VEN-0040,Maintenance service,BUD-006524,3374.75,Paid,REG-07
EXP-007460,2025-07-25,2025,Q3,July,DEP-007,CC-119,CAT-010,SUB-027,VEN-0071,Cloud services,BUD-006221,11728.24,Approved,REG-05
EXP-008798,2025-07-25,2025,Q3,July,DEP-007,CC-103,CAT-002,SUB-027,VEN-0012,Professional services,BUD-000329,2801.9,Pending,REG-05
EXP-013020,2025-07-25,2025,Q3,July,DEP-008,CC-109,CAT-010,SUB-025,VEN-0035,Utilities,BUD-004120,8867.34,Pending,REG-01
EXP-013744,2025-07-25,2025,Q3,July,DEP-009,CC-101,CAT-005,SUB-010,VEN-0086,Transportation,BUD-006887,2949.3,Pending,REG-04
EXP-015211,2025-07-25,2025,Q3,July,DEP-005,CC-112,CAT-004,SUB-018,VEN-0030,Consulting fee,BUD-000984,4648.59,Pending,REG-03
EXP-017099,2025-07-25,2025,Q3,July,DEP-004,CC-103,CAT-001,SUB-020,VEN-0015,Utilities,BUD-008710,2754.24,Paid,REG-07
EXP-018186,2025-07-25,2025,Q3,July,DEP-008,CC-114,CAT-006,SUB-040,VEN-0047,Software subscription,BUD-003196,10567.74,Paid,REG-07
EXP-018837,2025-07-25,2025,Q3,July,DEP-009,CC-110,CAT-002,SUB-008,VEN-0093,Insurance expense,BUD-000031,648.96,Pending,REG-07
EXP-019350,2025-07-25,2025,Q3,July,DEP-006,CC-111,CAT-013,SUB-037,VEN-0004,Business travel,BUD-003097,997.21,Approved,REG-03
EXP-020035,2025-07-25,2025,Q3,July,DEP-005,CC-115,CAT-014,SUB-037,VEN-0065,Office supplies,BUD-005545,2972.11,Pending,REG-03
EXP-020471,2025-07-25,2025,Q3,July,DEP-005,CC-111,CAT-015,SUB-005,VEN-0058,Recruitment expense,BUD-006584,1093.39,Pending,REG-02
EXP-022315,2025-07-25,2025,Q3,July,DEP-001,CC-110,CAT-011,SUB-022,VEN-0051,Cloud services,BUD-009021,3958.73,Approved,REG-03
EXP-022525,2025-07-25,2025,Q3,July,DEP-003,CC-115,CAT-008,SUB-030,VEN-0095,Business travel,BUD-008843,24372.58,Paid,REG-07
EXP-023543,2025-07-25,2025,Q3,July,DEP-003,CC-119,CAT-004,SUB-002,VEN-0083,Maintenance service,BUD-000472,961.96,Pending,REG-01
EXP-027582,2025-07-25,2025,Q3,July,DEP-002,CC-104,CAT-010,SUB-027,VEN-0014,Facility expense,BUD-003708,2175.89,Pending,REG-07
EXP-028912,2025-07-25,2025,Q3,July,DEP-008,CC-101,CAT-004,SUB-016,VEN-0092,Transportation,BUD-007293,4753.92,Paid,REG-08
EXP-029683,2025-07-25,2025,Q3,July,DEP-009,CC-109,CAT-004,SUB-037,VEN-0087,Maintenance service,BUD-003454,1726.92,Paid,REG-07
EXP-030122,2025-07-25,2025,Q3,July,DEP-002,CC-107,CAT-013,SUB-012,VEN-0078,Business travel,BUD-008775,2411.61,Paid,REG-03
EXP-031131,2025-07-25,2025,Q3,July,DEP-004,CC-101,CAT-001,SUB-004,VEN-0065,Insurance expense,BUD-001817,8349.36,Paid,REG-04
EXP-031176,2025-07-25,2025,Q3,July,DEP-010,CC-113,CAT-007,SUB-033,VEN-0017,Software subscription,BUD-005713,2885.81,Paid,REG-03
EXP-031276,2025-07-25,2025,Q3,July,DEP-001,CC-117,CAT-007,SUB-005,VEN-0043,Transportation,BUD-008658,8029.72,Paid,REG-05
EXP-033331,2025-07-25,2025,Q3,July,DEP-005,CC-108,CAT-005,SUB-024,VEN-0089,Cloud services,BUD-007769,5411.95,Paid,REG-04
EXP-034431,2025-07-25,2025,Q3,July,DEP-007,CC-114,CAT-006,SUB-032,VEN-0001,Cloud services,BUD-000821,5255.48,Pending,REG-03
EXP-034499,2025-07-25,2025,Q3,July,DEP-006,CC-101,CAT-006,SUB-035,VEN-0077,Insurance expense,BUD-005551,11778.04,Pending,REG-04
EXP-034856,2025-07-25,2025,Q3,July,DEP-004,CC-120,CAT-001,SUB-024,VEN-0052,Business travel,BUD-000022,23422.41,Pending,REG-02
EXP-034890,2025-07-25,2025,Q3,July,DEP-005,CC-103,CAT-001,SUB-020,VEN-0038,Employee training,BUD-007923,2922.34,Pending,REG-02
EXP-035768,2025-07-25,2025,Q3,July,DEP-005,CC-111,CAT-006,SUB-012,VEN-0062,Business travel,BUD-004468,3042.93,Paid,REG-04
EXP-037526,2025-07-25,2025,Q3,July,DEP-007,CC-116,CAT-005,SUB-002,VEN-0084,Insurance expense,BUD-003817,4376.58,Pending,REG-02
EXP-040337,2025-07-25,2025,Q3,July,DEP-007,CC-116,CAT-005,SUB-008,VEN-0016,Equipment purchase,BUD-008302,7838.24,Paid,REG-04
EXP-041380,2025-07-25,2025,Q3,July,DEP-010,CC-113,CAT-014,SUB-032,VEN-0001,Employee training,BUD-002318,2533.31,Paid,REG-04
EXP-041598,2025-07-25,2025,Q3,July,DEP-003,CC-118,CAT-015,SUB-031,VEN-0044,Facility expense,BUD-003477,1289.37,Approved,REG-04
EXP-042121,2025-07-25,2025,Q3,July,DEP-001,CC-104,CAT-015,SUB-023,VEN-0087,Employee training,BUD-003677,3445.46,Paid,REG-02
EXP-042572,2025-07-25,2025,Q3,July,DEP-010,CC-117,CAT-014,SUB-038,VEN-0050,Cloud services,BUD-007028,4058.53,Paid,REG-08
EXP-042976,2025-07-25,2025,Q3,July,DEP-010,CC-104,CAT-004,SUB-007,VEN-0004,Recruitment expense,BUD-007874,28010.05,Paid,REG-06
EXP-043193,2025-07-25,2025,Q3,July,DEP-006,CC-108,CAT-015,SUB-015,VEN-0073,Employee training,BUD-009464,2782.16,Approved,REG-03
EXP-043659,2025-07-25,2025,Q3,July,DEP-010,CC-115,CAT-002,SUB-039,VEN-0032,Office supplies,BUD-008114,2234.92,Paid,REG-08
EXP-044283,2025-07-25,2025,Q3,July,DEP-010,CC-109,CAT-004,SUB-013,VEN-0006,Utilities,BUD-009286,7355.16,Paid,REG-03
EXP-045075,2025-07-25,2025,Q3,July,DEP-009,CC-114,CAT-011,SUB-009,VEN-0008,Recruitment expense,BUD-003226,4652.39,Paid,REG-01
EXP-045228,2025-07-25,2025,Q3,July,DEP-005,CC-102,CAT-001,SUB-005,VEN-0014,Equipment purchase,BUD-006175,4050.51,Paid,REG-04
EXP-045394,2025-07-25,2025,Q3,July,DEP-005,CC-107,CAT-010,SUB-008,VEN-0057,Facility expense,BUD-007448,2995.94,Approved,REG-01
EXP-045576,2025-07-25,2025,Q3,July,DEP-008,CC-108,CAT-002,SUB-026,VEN-0021,Marketing expense,BUD-003944,3279.13,Rejected,REG-08
EXP-000138,2025-07-26,2025,Q3,July,DEP-006,CC-105,CAT-013,SUB-002,VEN-0079,Utilities,BUD-005457,5135.11,Pending,REG-05
EXP-000781,2025-07-26,2025,Q3,July,DEP-005,CC-107,CAT-009,SUB-007,VEN-0024,Recruitment expense,BUD-002481,1167.7,Approved,REG-07
EXP-001873,2025-07-26,2025,Q3,July,DEP-006,CC-119,CAT-002,SUB-021,VEN-0035,Cloud services,BUD-008529,843.85,Rejected,REG-08
EXP-003066,2025-07-26,2025,Q3,July,DEP-007,CC-105,CAT-011,SUB-008,VEN-0001,Business travel,BUD-000115,8066.38,Paid,REG-03
EXP-004469,2025-07-26,2025,Q3,July,DEP-005,CC-105,CAT-005,SUB-011,VEN-0055,Cloud services,BUD-004644,412.22,Approved,REG-03
EXP-004616,2025-07-26,2025,Q3,July,DEP-003,CC-106,CAT-015,SUB-034,VEN-0088,Cloud services,BUD-002861,18858.49,Paid,REG-05
EXP-004742,2025-07-26,2025,Q3,July,DEP-010,CC-105,CAT-009,SUB-014,VEN-0049,Marketing expense,BUD-003380,2100.27,Pending,REG-07
EXP-004768,2025-07-26,2025,Q3,July,DEP-004,CC-114,CAT-008,SUB-032,VEN-0036,Facility expense,BUD-006931,10619.68,Pending,REG-08
EXP-004833,2025-07-26,2025,Q3,July,DEP-004,CC-114,CAT-015,SUB-037,VEN-0089,Equipment purchase,BUD-008147,1263.27,Paid,REG-07
EXP-004907,2025-07-26,2025,Q3,July,DEP-009,CC-107,CAT-013,SUB-040,VEN-0097,Insurance expense,BUD-005387,1008.77,Paid,REG-08
EXP-004950,2025-07-26,2025,Q3,July,DEP-002,CC-109,CAT-007,SUB-005,VEN-0029,Facility expense,BUD-007428,3100.45,Pending,REG-07
EXP-005917,2025-07-26,2025,Q3,July,DEP-003,CC-111,CAT-001,SUB-008,VEN-0040,Transportation,BUD-007855,3331.56,Pending,REG-02
EXP-006776,2025-07-26,2025,Q3,July,DEP-004,CC-114,CAT-010,SUB-040,VEN-0063,Facility expense,BUD-003364,2463.0,Paid,REG-02
EXP-007386,2025-07-26,2025,Q3,July,DEP-002,CC-102,CAT-006,SUB-009,VEN-0006,Equipment purchase,BUD-003458,8436.63,Approved,REG-01
EXP-007448,2025-07-26,2025,Q3,July,DEP-009,CC-116,CAT-005,SUB-034,VEN-0050,Maintenance service,BUD-008080,9685.85,Pending,REG-07
EXP-008077,2025-07-26,2025,Q3,July,DEP-005,CC-117,CAT-012,SUB-008,VEN-0068,Marketing expense,BUD-009571,1226.6,Pending,REG-02
EXP-010028,2025-07-26,2025,Q3,July,DEP-004,CC-116,CAT-003,SUB-029,VEN-0070,Cloud services,BUD-002451,13086.76,Paid,REG-02
EXP-010288,2025-07-26,2025,Q3,July,DEP-001,CC-116,CAT-004,SUB-008,VEN-0033,Cloud services,BUD-004277,5182.66,Paid,REG-05
EXP-010879,2025-07-26,2025,Q3,July,DEP-006,CC-108,CAT-013,SUB-012,VEN-0062,Insurance expense,BUD-005854,35601.92,Paid,REG-07
EXP-011192,2025-07-26,2025,Q3,July,DEP-005,CC-102,CAT-003,SUB-007,VEN-0069,Utilities,BUD-002620,5083.61,Paid,REG-02
EXP-011973,2025-07-26,2025,Q3,July,DEP-001,CC-120,CAT-002,SUB-011,VEN-0001,Transportation,BUD-002694,7488.1,Approved,REG-06
EXP-013272,2025-07-26,2025,Q3,July,DEP-007,CC-111,CAT-003,SUB-009,VEN-0020,Cloud services,BUD-003838,7206.86,Paid,REG-05
EXP-015721,2025-07-26,2025,Q3,July,DEP-003,CC-110,CAT-015,SUB-010,VEN-0072,Transportation,BUD-003752,2205.45,Pending,REG-06
EXP-015754,2025-07-26,2025,Q3,July,DEP-006,CC-106,CAT-011,SUB-036,VEN-0067,Professional services,BUD-004983,4471.19,Pending,REG-06
EXP-015829,2025-07-26,2025,Q3,July,DEP-003,CC-103,CAT-014,SUB-025,VEN-0084,Office supplies,BUD-009475,24005.46,Paid,REG-02
EXP-016009,2025-07-26,2025,Q3,July,DEP-007,CC-102,CAT-007,SUB-040,VEN-0004,Office supplies,BUD-002734,1349.44,Paid,REG-02
EXP-016025,2025-07-26,2025,Q3,July,DEP-006,CC-101,CAT-015,SUB-021,VEN-0088,Business travel,BUD-002988,7192.03,Paid,REG-02
EXP-017053,2025-07-26,2025,Q3,July,DEP-006,CC-108,CAT-001,SUB-035,VEN-0037,Software subscription,BUD-000353,3128.02,Approved,REG-07
EXP-018009,2025-07-26,2025,Q3,July,DEP-008,CC-105,CAT-012,SUB-020,VEN-0078,Business travel,BUD-000746,9229.05,Paid,REG-06
EXP-018157,2025-07-26,2025,Q3,July,DEP-002,CC-114,CAT-007,SUB-038,VEN-0098,Professional services,BUD-007430,2183.89,Paid,REG-08
EXP-018280,2025-07-26,2025,Q3,July,DEP-010,CC-106,CAT-007,SUB-012,VEN-0046,Transportation,BUD-007923,1700.6,Paid,REG-06
EXP-018575,2025-07-26,2025,Q3,July,DEP-002,CC-105,CAT-015,SUB-029,VEN-0060,Transportation,BUD-002517,1576.56,Paid,REG-06
EXP-019063,2025-07-26,2025,Q3,July,DEP-004,CC-117,CAT-005,SUB-024,VEN-0099,Consulting fee,BUD-007174,4600.35,Rejected,REG-06
EXP-020695,2025-07-26,2025,Q3,July,DEP-004,CC-113,CAT-011,SUB-030,VEN-0011,Utilities,BUD-002742,21619.92,Approved,REG-02
EXP-021808,2025-07-26,2025,Q3,July,DEP-006,CC-107,CAT-010,SUB-022,VEN-0077,Maintenance service,BUD-000789,73697.03,Paid,REG-07
EXP-023676,2025-07-26,2025,Q3,July,DEP-008,CC-118,CAT-013,SUB-032,VEN-0053,Insurance expense,BUD-005571,7024.54,Rejected,REG-01
EXP-023915,2025-07-26,2025,Q3,July,DEP-003,CC-105,CAT-004,SUB-015,VEN-0062,Recruitment expense,BUD-003294,5127.29,Paid,REG-04
EXP-023978,2025-07-26,2025,Q3,July,DEP-002,CC-111,CAT-007,SUB-031,VEN-0064,Professional services,BUD-003188,13160.55,Paid,REG-07
EXP-024091,2025-07-26,2025,Q3,July,DEP-008,CC-105,CAT-007,SUB-038,VEN-0066,Equipment purchase,BUD-005567,670.23,Pending,REG-06
EXP-025167,2025-07-26,2025,Q3,July,DEP-009,CC-107,CAT-003,SUB-005,VEN-0030,Cloud services,BUD-000821,1206.94,Pending,REG-08
EXP-025464,2025-07-26,2025,Q3,July,DEP-009,CC-119,CAT-007,SUB-011,VEN-0013,Employee training,BUD-008108,3641.95,Paid,REG-01
EXP-025535,2025-07-26,2025,Q3,July,DEP-004,CC-114,CAT-014,SUB-021,VEN-0090,Consulting fee,BUD-001611,4926.74,Approved,REG-02
EXP-026633,2025-07-26,2025,Q3,July,DEP-006,CC-103,CAT-009,SUB-034,VEN-0010,Software subscription,BUD-000510,12178.28,Approved,REG-04
EXP-027370,2025-07-26,2025,Q3,July,DEP-007,CC-105,CAT-003,SUB-002,VEN-0024,Software subscription,BUD-006477,3583.69,Rejected,REG-02
EXP-027908,2025-07-26,2025,Q3,July,DEP-009,CC-107,CAT-007,SUB-029,VEN-0027,Maintenance service,BUD-001333,1944.45,Pending,REG-04
EXP-029930,2025-07-26,2025,Q3,July,DEP-005,CC-106,CAT-014,SUB-017,VEN-0094,Software subscription,BUD-007455,10721.4,Pending,REG-05
EXP-031141,2025-07-26,2025,Q3,July,DEP-007,CC-101,CAT-008,SUB-038,VEN-0043,Maintenance service,BUD-002005,11819.15,Approved,REG-01
EXP-031697,2025-07-26,2025,Q3,July,DEP-007,CC-115,CAT-004,SUB-016,VEN-0072,Equipment purchase,BUD-005317,8028.16,Approved,REG-04
EXP-033652,2025-07-26,2025,Q3,July,DEP-003,CC-107,CAT-006,SUB-016,VEN-0033,Recruitment expense,BUD-009104,1840.41,Pending,REG-06
EXP-034665,2025-07-26,2025,Q3,July,DEP-005,CC-115,CAT-005,SUB-013,VEN-0016,Business travel,BUD-002291,2561.33,Pending,REG-03
EXP-034860,2025-07-26,2025,Q3,July,DEP-004,CC-105,CAT-011,SUB-026,VEN-0008,Office supplies,BUD-004974,6101.09,Approved,REG-04
EXP-036391,2025-07-26,2025,Q3,July,DEP-002,CC-117,CAT-005,SUB-036,VEN-0077,Insurance expense,BUD-005698,8747.64,Paid,REG-03
EXP-036809,2025-07-26,2025,Q3,July,DEP-007,CC-102,CAT-009,SUB-025,VEN-0096,Professional services,BUD-007456,1141.19,Paid,REG-08
EXP-037134,2025-07-26,2025,Q3,July,DEP-009,CC-101,CAT-013,SUB-021,VEN-0091,Consulting fee,BUD-003177,2830.13,Paid,REG-01
EXP-037167,2025-07-26,2025,Q3,July,DEP-002,CC-116,CAT-014,SUB-037,VEN-0012,Professional services,BUD-001002,6062.02,Approved,REG-08
EXP-037192,2025-07-26,2025,Q3,July,DEP-007,CC-107,CAT-005,SUB-026,VEN-0068,Insurance expense,BUD-005707,2917.34,Approved,REG-07
EXP-037325,2025-07-26,2025,Q3,July,DEP-002,CC-101,CAT-004,SUB-007,VEN-0076,Equipment purchase,BUD-009765,3048.85,Approved,REG-04
EXP-037383,2025-07-26,2025,Q3,July,DEP-002,CC-104,CAT-005,SUB-033,VEN-0018,Consulting fee,BUD-000796,2557.74,Approved,REG-01
EXP-037478,2025-07-26,2025,Q3,July,DEP-010,CC-110,CAT-005,SUB-028,VEN-0004,Employee training,BUD-006148,16816.88,Paid,REG-01
EXP-037722,2025-07-26,2025,Q3,July,DEP-001,CC-120,CAT-008,SUB-039,VEN-0003,Office supplies,BUD-002392,5408.03,Paid,REG-03
EXP-039797,2025-07-26,2025,Q3,July,DEP-010,CC-102,CAT-012,SUB-009,VEN-0093,Consulting fee,BUD-001694,2826.2,Approved,REG-06
EXP-040214,2025-07-26,2025,Q3,July,DEP-003,CC-113,CAT-001,SUB-015,VEN-0078,Recruitment expense,BUD-004714,5059.3,Approved,REG-04
EXP-040277,2025-07-26,2025,Q3,July,DEP-010,CC-101,CAT-011,SUB-017,VEN-0032,Employee training,BUD-003964,2305.39,Paid,REG-02
EXP-040571,2025-07-26,2025,Q3,July,DEP-007,CC-120,CAT-001,SUB-014,VEN-0066,Employee training,BUD-000926,4094.27,Paid,REG-06
EXP-041024,2025-07-26,2025,Q3,July,DEP-008,CC-101,CAT-003,SUB-003,VEN-0094,Marketing expense,BUD-004718,6815.22,Approved,REG-07
EXP-041451,2025-07-26,2025,Q3,July,DEP-003,CC-106,CAT-006,SUB-005,VEN-0088,Equipment purchase,BUD-009219,75301.81,Paid,REG-05
EXP-042527,2025-07-26,2025,Q3,July,DEP-003,CC-114,CAT-001,SUB-029,VEN-0041,Consulting fee,BUD-003952,7577.69,Paid,REG-04
EXP-042770,2025-07-26,2025,Q3,July,DEP-006,CC-120,CAT-014,SUB-029,VEN-0033,Professional services,BUD-005413,11469.81,Paid,REG-02
EXP-044374,2025-07-26,2025,Q3,July,DEP-008,CC-119,CAT-008,SUB-017,VEN-0006,Consulting fee,BUD-005716,7877.09,Approved,REG-03
EXP-044897,2025-07-26,2025,Q3,July,DEP-008,CC-116,CAT-005,SUB-032,VEN-0071,Professional services,BUD-003178,4043.57,Paid,REG-04
EXP-045030,2025-07-26,2025,Q3,July,DEP-003,CC-118,CAT-005,SUB-025,VEN-0003,Equipment purchase,BUD-001615,6113.63,Paid,REG-08
