Revenue_ID,Date,Year,Quarter,Month,Department_ID,Customer_ID,Revenue_Category_ID,Invoice_ID,Revenue_Amount,Payment_Status,Region_ID
REV-013396,2025-05-27,2025,Q2,May,DEP-001,CUS-00757,RCAT-002,INV-004311,8999.66,Pending,REG-03
REV-013479,2025-05-27,2025,Q2,May,DEP-009,CUS-01302,RCAT-003,INV-008606,9124.6,Paid,REG-02
REV-014237,2025-05-27,2025,Q2,May,DEP-010,CUS-00158,RCAT-003,INV-010709,10647.58,Paid,REG-01
REV-015526,2025-05-27,2025,Q2,May,DEP-001,CUS-00757,RCAT-007,INV-003350,19212.48,Paid,REG-01
REV-015660,2025-05-27,2025,Q2,May,DEP-008,CUS-01119,RCAT-005,INV-011850,124492.23,Paid,REG-02
REV-016697,2025-05-27,2025,Q2,May,DEP-009,CUS-00174,RCAT-002,INV-003687,1626.42,Paid,REG-07
REV-016823,2025-05-27,2025,Q2,May,DEP-007,CUS-00387,RCAT-002,INV-000616,18497.91,Pending,REG-08
REV-017844,2025-05-27,2025,Q2,May,DEP-003,CUS-01343,RCAT-003,INV-012859,13928.67,Paid,REG-04
REV-017992,2025-05-27,2025,Q2,May,DEP-006,CUS-00017,RCAT-009,INV-014594,3257.15,Paid,REG-04
REV-018704,2025-05-27,2025,Q2,May,DEP-008,CUS-01953,RCAT-002,INV-012719,12315.24,Approved,REG-05
REV-019119,2025-05-27,2025,Q2,May,DEP-006,CUS-00600,RCAT-005,INV-001818,21129.77,Paid,REG-02
REV-019701,2025-05-27,2025,Q2,May,DEP-005,CUS-00386,RCAT-004,INV-010226,52014.49,Paid,REG-04
REV-020810,2025-05-27,2025,Q2,May,DEP-006,CUS-01530,RCAT-010,INV-011479,61799.69,Paid,REG-04
REV-021827,2025-05-27,2025,Q2,May,DEP-001,CUS-01419,RCAT-008,INV-000732,38934.43,Approved,REG-02
REV-023380,2025-05-27,2025,Q2,May,DEP-003,CUS-01175,RCAT-006,INV-011155,66853.98,Overdue,REG-06
REV-023745,2025-05-27,2025,Q2,May,DEP-003,CUS-00514,RCAT-001,INV-001922,25674.04,Paid,REG-03
REV-024063,2025-05-27,2025,Q2,May,DEP-003,CUS-00399,RCAT-009,INV-000067,31108.45,Overdue,REG-05
REV-024509,2025-05-27,2025,Q2,May,DEP-007,CUS-00664,RCAT-007,INV-002551,131767.96,Approved,REG-04
REV-024953,2025-05-27,2025,Q2,May,DEP-006,CUS-00461,RCAT-006,INV-008612,8540.51,Approved,REG-04
REV-001731,2025-05-28,2025,Q2,May,DEP-001,CUS-01316,RCAT-009,INV-002351,17424.62,Overdue,REG-06
REV-001922,2025-05-28,2025,Q2,May,DEP-007,CUS-01523,RCAT-010,INV-005384,26054.38,Pending,REG-06
REV-002194,2025-05-28,2025,Q2,May,DEP-003,CUS-00908,RCAT-002,INV-007973,6371.83,Paid,REG-05
REV-002769,2025-05-28,2025,Q2,May,DEP-003,CUS-01500,RCAT-007,INV-009862,3607.72,Paid,REG-08
REV-003149,2025-05-28,2025,Q2,May,DEP-004,CUS-01805,RCAT-007,INV-002816,5818.15,Paid,REG-04
REV-003246,2025-05-28,2025,Q2,May,DEP-006,CUS-01428,RCAT-006,INV-013387,10592.2,Paid,REG-08
REV-003762,2025-05-28,2025,Q2,May,DEP-010,CUS-01844,RCAT-002,INV-006074,32895.83,Approved,REG-02
REV-004015,2025-05-28,2025,Q2,May,DEP-007,CUS-00448,RCAT-005,INV-014937,3277.61,Paid,REG-08
REV-004377,2025-05-28,2025,Q2,May,DEP-009,CUS-01393,RCAT-006,INV-008115,1758.98,Pending,REG-05
REV-005001,2025-05-28,2025,Q2,May,DEP-005,CUS-01510,RCAT-001,INV-013856,31074.17,Overdue,REG-03
REV-005048,2025-05-28,2025,Q2,May,DEP-010,CUS-00580,RCAT-004,INV-001928,5791.28,Overdue,REG-02
REV-006749,2025-05-28,2025,Q2,May,DEP-007,CUS-01962,RCAT-009,INV-013572,36413.07,Paid,REG-04
REV-006779,2025-05-28,2025,Q2,May,DEP-002,CUS-01444,RCAT-001,INV-012426,2158.37,Approved,REG-08
REV-006936,2025-05-28,2025,Q2,May,DEP-010,CUS-01972,RCAT-009,INV-010354,4225.63,Paid,REG-05
REV-006963,2025-05-28,2025,Q2,May,DEP-010,CUS-01899,RCAT-005,INV-009293,8456.34,Paid,REG-07
REV-007479,2025-05-28,2025,Q2,May,DEP-006,CUS-01789,RCAT-001,INV-003202,4953.75,Paid,REG-06
REV-007605,2025-05-28,2025,Q2,May,DEP-006,CUS-01788,RCAT-004,INV-010463,10378.08,Paid,REG-05
REV-008091,2025-05-28,2025,Q2,May,DEP-007,CUS-01058,RCAT-005,INV-014922,22460.76,Cancelled,REG-02
REV-009632,2025-05-28,2025,Q2,May,DEP-008,CUS-00950,RCAT-002,INV-011492,60747.99,Pending,REG-06
REV-010890,2025-05-28,2025,Q2,May,DEP-003,CUS-01133,RCAT-005,INV-013870,19283.61,Paid,REG-08
REV-012109,2025-05-28,2025,Q2,May,DEP-006,CUS-00658,RCAT-002,INV-003642,36812.08,Paid,REG-03
REV-012142,2025-05-28,2025,Q2,May,DEP-003,CUS-01912,RCAT-009,INV-002399,2687.66,Paid,REG-02
REV-012900,2025-05-28,2025,Q2,May,DEP-005,CUS-01070,RCAT-010,INV-010541,7127.66,Paid,REG-07
REV-013028,2025-05-28,2025,Q2,May,DEP-010,CUS-00813,RCAT-010,INV-008723,36142.76,Paid,REG-03
REV-013392,2025-05-28,2025,Q2,May,DEP-002,CUS-01946,RCAT-005,INV-011426,42319.99,Paid,REG-07
REV-013627,2025-05-28,2025,Q2,May,DEP-008,CUS-00011,RCAT-005,INV-008576,14098.02,Paid,REG-07
REV-013906,2025-05-28,2025,Q2,May,DEP-002,CUS-00756,RCAT-002,INV-014121,19426.36,Paid,REG-07
REV-015369,2025-05-28,2025,Q2,May,DEP-008,CUS-00067,RCAT-003,INV-001638,4065.53,Pending,REG-01
REV-018519,2025-05-28,2025,Q2,May,DEP-010,CUS-00701,RCAT-008,INV-001447,18625.4,Approved,REG-05
REV-019295,2025-05-28,2025,Q2,May,DEP-001,CUS-00394,RCAT-009,INV-009363,18184.08,Cancelled,REG-02
REV-019889,2025-05-28,2025,Q2,May,DEP-005,CUS-00690,RCAT-008,INV-010715,7693.6,Approved,REG-06
REV-020628,2025-05-28,2025,Q2,May,DEP-008,CUS-01687,RCAT-006,INV-000271,7885.6,Approved,REG-08
REV-022692,2025-05-28,2025,Q2,May,DEP-006,CUS-01943,RCAT-009,INV-005601,42209.79,Paid,REG-08
REV-022853,2025-05-28,2025,Q2,May,DEP-008,CUS-01753,RCAT-010,INV-007230,3349.85,Approved,REG-08
REV-023691,2025-05-28,2025,Q2,May,DEP-003,CUS-00631,RCAT-005,INV-006832,17875.65,Paid,REG-08
REV-023879,2025-05-28,2025,Q2,May,DEP-002,CUS-01902,RCAT-010,INV-004339,9220.74,Paid,REG-05
REV-000693,2025-05-29,2025,Q2,May,DEP-010,CUS-00095,RCAT-002,INV-004645,6100.45,Overdue,REG-05
REV-004767,2025-05-29,2025,Q2,May,DEP-008,CUS-00063,RCAT-003,INV-001518,5802.49,Overdue,REG-01
REV-005672,2025-05-29,2025,Q2,May,DEP-008,CUS-00699,RCAT-009,INV-003312,8664.12,Paid,REG-01
REV-005967,2025-05-29,2025,Q2,May,DEP-008,CUS-00378,RCAT-005,INV-007212,79313.5,Pending,REG-04
REV-006473,2025-05-29,2025,Q2,May,DEP-006,CUS-01617,RCAT-002,INV-005430,152978.96,Paid,REG-01
REV-006729,2025-05-29,2025,Q2,May,DEP-004,CUS-00199,RCAT-010,INV-007074,4141.01,Paid,REG-03
REV-007005,2025-05-29,2025,Q2,May,DEP-002,CUS-01583,RCAT-004,INV-005451,28682.09,Pending,REG-03
REV-007024,2025-05-29,2025,Q2,May,DEP-008,CUS-00427,RCAT-001,INV-001394,5785.06,Cancelled,REG-02
REV-008179,2025-05-29,2025,Q2,May,DEP-009,CUS-01783,RCAT-010,INV-005569,13249.83,Paid,REG-08
REV-009064,2025-05-29,2025,Q2,May,DEP-010,CUS-00997,RCAT-005,INV-007578,39488.51,Cancelled,REG-04
REV-009436,2025-05-29,2025,Q2,May,DEP-007,CUS-01996,RCAT-008,INV-001867,74766.03,Paid,REG-08
REV-010436,2025-05-29,2025,Q2,May,DEP-005,CUS-01774,RCAT-006,INV-003474,11686.38,Paid,REG-07
REV-011766,2025-05-29,2025,Q2,May,DEP-007,CUS-01148,RCAT-002,INV-012879,8118.16,Pending,REG-02
REV-011961,2025-05-29,2025,Q2,May,DEP-005,CUS-01276,RCAT-008,INV-010643,22766.95,Paid,REG-06
REV-012262,2025-05-29,2025,Q2,May,DEP-009,CUS-01201,RCAT-006,INV-003079,121128.94,Approved,REG-08
REV-012853,2025-05-29,2025,Q2,May,DEP-004,CUS-00053,RCAT-008,INV-006142,30346.46,Paid,REG-05
REV-013214,2025-05-29,2025,Q2,May,DEP-007,CUS-00505,RCAT-010,INV-008890,1760.81,Paid,REG-02
REV-013232,2025-05-29,2025,Q2,May,DEP-008,CUS-01412,RCAT-005,INV-007431,30452.69,Paid,REG-01
REV-013435,2025-05-29,2025,Q2,May,DEP-006,CUS-01396,RCAT-001,INV-008888,2598.13,Overdue,REG-08
REV-013942,2025-05-29,2025,Q2,May,DEP-007,CUS-00427,RCAT-010,INV-013376,10572.27,Pending,REG-05
REV-014083,2025-05-29,2025,Q2,May,DEP-008,CUS-00087,RCAT-008,INV-004034,16179.15,Paid,REG-01
REV-014304,2025-05-29,2025,Q2,May,DEP-001,CUS-00546,RCAT-008,INV-002698,15734.74,Paid,REG-06
REV-014986,2025-05-29,2025,Q2,May,DEP-009,CUS-01893,RCAT-007,INV-013184,24397.38,Paid,REG-02
REV-018833,2025-05-29,2025,Q2,May,DEP-004,CUS-00960,RCAT-008,INV-002791,67327.56,Pending,REG-01
REV-019184,2025-05-29,2025,Q2,May,DEP-003,CUS-00752,RCAT-003,INV-010868,3176.5,Paid,REG-05
REV-021235,2025-05-29,2025,Q2,May,DEP-001,CUS-00636,RCAT-003,INV-004507,893.86,Pending,REG-02
REV-022830,2025-05-29,2025,Q2,May,DEP-003,CUS-00054,RCAT-009,INV-008990,6872.29,Paid,REG-01
REV-000269,2025-05-30,2025,Q2,May,DEP-007,CUS-01587,RCAT-007,INV-002615,4936.1,Paid,REG-04
REV-003290,2025-05-30,2025,Q2,May,DEP-004,CUS-00764,RCAT-005,INV-001355,22593.66,Pending,REG-04
REV-003350,2025-05-30,2025,Q2,May,DEP-009,CUS-00192,RCAT-002,INV-009135,5508.08,Overdue,REG-02
REV-004186,2025-05-30,2025,Q2,May,DEP-004,CUS-01996,RCAT-010,INV-012919,8720.2,Overdue,REG-05
REV-005288,2025-05-30,2025,Q2,May,DEP-001,CUS-01244,RCAT-003,INV-011601,19850.56,Pending,REG-08
REV-007879,2025-05-30,2025,Q2,May,DEP-001,CUS-01881,RCAT-004,INV-000850,6396.45,Paid,REG-05
REV-008167,2025-05-30,2025,Q2,May,DEP-010,CUS-00821,RCAT-004,INV-004959,30367.88,Paid,REG-02
REV-008452,2025-05-30,2025,Q2,May,DEP-003,CUS-01211,RCAT-009,INV-000804,19680.45,Paid,REG-02
REV-008609,2025-05-30,2025,Q2,May,DEP-008,CUS-01784,RCAT-006,INV-010885,8055.63,Paid,REG-01
REV-008674,2025-05-30,2025,Q2,May,DEP-009,CUS-00627,RCAT-002,INV-014559,75851.68,Paid,REG-03
REV-011347,2025-05-30,2025,Q2,May,DEP-001,CUS-01215,RCAT-008,INV-010847,17292.9,Overdue,REG-06
REV-013387,2025-05-30,2025,Q2,May,DEP-008,CUS-00847,RCAT-010,INV-011682,43616.42,Paid,REG-03
REV-013634,2025-05-30,2025,Q2,May,DEP-009,CUS-01978,RCAT-006,INV-011488,21424.55,Paid,REG-04
REV-013819,2025-05-30,2025,Q2,May,DEP-010,CUS-01787,RCAT-004,INV-008727,75236.11,Paid,REG-04
REV-013984,2025-05-30,2025,Q2,May,DEP-007,CUS-00313,RCAT-006,INV-000202,30346.43,Overdue,REG-05
REV-014600,2025-05-30,2025,Q2,May,DEP-003,CUS-00897,RCAT-005,INV-010741,10896.77,Paid,REG-02
REV-015389,2025-05-30,2025,Q2,May,DEP-007,CUS-01916,RCAT-006,INV-009237,58008.17,Paid,REG-07
REV-016221,2025-05-30,2025,Q2,May,DEP-001,CUS-01306,RCAT-007,INV-006067,20028.2,Paid,REG-03
REV-019255,2025-05-30,2025,Q2,May,DEP-008,CUS-01947,RCAT-006,INV-003724,35931.71,Overdue,REG-08
REV-020832,2025-05-30,2025,Q2,May,DEP-007,CUS-01771,RCAT-004,INV-004173,9943.87,Pending,REG-02
REV-022117,2025-05-30,2025,Q2,May,DEP-003,CUS-00080,RCAT-004,INV-006649,47868.62,Overdue,REG-05
REV-023930,2025-05-30,2025,Q2,May,DEP-009,CUS-00603,RCAT-007,INV-006296,7845.45,Paid,REG-08
REV-024758,2025-05-30,2025,Q2,May,DEP-003,CUS-01358,RCAT-003,INV-011757,60987.31,Paid,REG-06
REV-024966,2025-05-30,2025,Q2,May,DEP-009,CUS-00475,RCAT-003,INV-008301,95072.44,Paid,REG-03
REV-001457,2025-05-31,2025,Q2,May,DEP-001,CUS-01332,RCAT-001,INV-001780,5601.72,Paid,REG-01
REV-001518,2025-05-31,2025,Q2,May,DEP-006,CUS-01584,RCAT-006,INV-005047,7995.54,Paid,REG-03
REV-002501,2025-05-31,2025,Q2,May,DEP-001,CUS-00035,RCAT-010,INV-007640,6661.3,Cancelled,REG-06
REV-003036,2025-05-31,2025,Q2,May,DEP-004,CUS-01519,RCAT-005,INV-010682,34394.34,Paid,REG-05
REV-003102,2025-05-31,2025,Q2,May,DEP-001,CUS-00255,RCAT-002,INV-009087,40605.52,Pending,REG-02
REV-004259,2025-05-31,2025,Q2,May,DEP-005,CUS-01000,RCAT-006,INV-005131,4361.05,Paid,REG-01
REV-004954,2025-05-31,2025,Q2,May,DEP-003,CUS-01943,RCAT-004,INV-008790,36461.35,Pending,REG-03
REV-009218,2025-05-31,2025,Q2,May,DEP-007,CUS-01969,RCAT-003,INV-008834,17250.29,Paid,REG-08
REV-009319,2025-05-31,2025,Q2,May,DEP-003,CUS-01667,RCAT-010,INV-013676,16875.93,Pending,REG-01
REV-009454,2025-05-31,2025,Q2,May,DEP-006,CUS-00833,RCAT-004,INV-011199,30728.13,Paid,REG-03
REV-010151,2025-05-31,2025,Q2,May,DEP-001,CUS-00584,RCAT-010,INV-008828,14878.05,Paid,REG-01
REV-010642,2025-05-31,2025,Q2,May,DEP-005,CUS-00831,RCAT-008,INV-006175,2910.4,Cancelled,REG-05
REV-011718,2025-05-31,2025,Q2,May,DEP-007,CUS-01149,RCAT-010,INV-005731,10773.36,Paid,REG-06
REV-011783,2025-05-31,2025,Q2,May,DEP-010,CUS-01741,RCAT-001,INV-003219,5571.68,Paid,REG-02
REV-012255,2025-05-31,2025,Q2,May,DEP-004,CUS-01514,RCAT-007,INV-012108,12815.46,Paid,REG-04
REV-012400,2025-05-31,2025,Q2,May,DEP-009,CUS-00851,RCAT-003,INV-011528,27214.69,Approved,REG-06
REV-012453,2025-05-31,2025,Q2,May,DEP-007,CUS-01295,RCAT-004,INV-001969,11769.92,Overdue,REG-08
REV-013090,2025-05-31,2025,Q2,May,DEP-008,CUS-00885,RCAT-003,INV-003000,18353.34,Paid,REG-08
REV-015448,2025-05-31,2025,Q2,May,DEP-010,CUS-00786,RCAT-010,INV-003171,19237.74,Approved,REG-08
REV-015947,2025-05-31,2025,Q2,May,DEP-003,CUS-01636,RCAT-008,INV-001730,12256.51,Pending,REG-07
REV-017780,2025-05-31,2025,Q2,May,DEP-010,CUS-00435,RCAT-006,INV-011101,6624.84,Overdue,REG-01
REV-018401,2025-05-31,2025,Q2,May,DEP-005,CUS-01765,RCAT-002,INV-001453,8705.45,Paid,REG-07
REV-018863,2025-05-31,2025,Q2,May,DEP-003,CUS-01017,RCAT-007,INV-005667,53477.65,Paid,REG-03
REV-019343,2025-05-31,2025,Q2,May,DEP-009,CUS-01930,RCAT-009,INV-005340,5864.98,Pending,REG-05
REV-020042,2025-05-31,2025,Q2,May,DEP-010,CUS-01673,RCAT-004,INV-004388,31194.47,Paid,REG-05
REV-020150,2025-05-31,2025,Q2,May,DEP-002,CUS-00661,RCAT-005,INV-003598,20588.82,Paid,REG-05
REV-020266,2025-05-31,2025,Q2,May,DEP-004,CUS-01566,RCAT-001,INV-010120,8667.63,Overdue,REG-06
REV-020952,2025-05-31,2025,Q2,May,DEP-008,CUS-01535,RCAT-006,INV-003290,7137.9,Paid,REG-01
REV-022339,2025-05-31,2025,Q2,May,DEP-002,CUS-01372,RCAT-003,INV-011491,13690.9,Pending,REG-07
REV-022386,2025-05-31,2025,Q2,May,DEP-006,CUS-00919,RCAT-006,INV-013153,2733.71,Paid,REG-06
REV-022540,2025-05-31,2025,Q2,May,DEP-009,CUS-01495,RCAT-009,INV-012451,35704.49,Paid,REG-07
REV-022625,2025-05-31,2025,Q2,May,DEP-009,CUS-01814,RCAT-003,INV-005206,8947.29,Paid,REG-05
REV-000882,2025-06-01,2025,Q2,June,DEP-010,CUS-00365,RCAT-009,INV-001649,15996.65,Pending,REG-03
REV-000887,2025-06-01,2025,Q2,June,DEP-004,CUS-01117,RCAT-009,INV-005029,7263.13,Pending,REG-02
REV-001348,2025-06-01,2025,Q2,June,DEP-007,CUS-00614,RCAT-009,INV-003540,16007.52,Pending,REG-04
REV-001397,2025-06-01,2025,Q2,June,DEP-002,CUS-00330,RCAT-007,INV-007346,51754.36,Paid,REG-07
REV-002196,2025-06-01,2025,Q2,June,DEP-004,CUS-01162,RCAT-005,INV-004410,11798.86,Paid,REG-05
REV-002552,2025-06-01,2025,Q2,June,DEP-009,CUS-01095,RCAT-004,INV-006281,9285.25,Paid,REG-01
REV-004096,2025-06-01,2025,Q2,June,DEP-009,CUS-00455,RCAT-003,INV-011492,32838.5,Pending,REG-02
REV-006079,2025-06-01,2025,Q2,June,DEP-003,CUS-00913,RCAT-006,INV-004169,2232.88,Pending,REG-02
REV-006177,2025-06-01,2025,Q2,June,DEP-003,CUS-00325,RCAT-004,INV-001170,7979.37,Overdue,REG-01
REV-007334,2025-06-01,2025,Q2,June,DEP-010,CUS-00143,RCAT-006,INV-009744,30313.04,Paid,REG-08
REV-007360,2025-06-01,2025,Q2,June,DEP-007,CUS-00490,RCAT-006,INV-000998,30770.03,Paid,REG-05
REV-009109,2025-06-01,2025,Q2,June,DEP-004,CUS-01813,RCAT-004,INV-010549,158894.96,Approved,REG-02
REV-011303,2025-06-01,2025,Q2,June,DEP-004,CUS-00630,RCAT-006,INV-000988,5038.06,Paid,REG-02
REV-012524,2025-06-01,2025,Q2,June,DEP-008,CUS-00948,RCAT-002,INV-002076,81281.14,Paid,REG-04
REV-014031,2025-06-01,2025,Q2,June,DEP-001,CUS-01520,RCAT-009,INV-010504,30812.12,Paid,REG-07
REV-015196,2025-06-01,2025,Q2,June,DEP-002,CUS-00710,RCAT-001,INV-013056,40942.68,Paid,REG-01
REV-016533,2025-06-01,2025,Q2,June,DEP-010,CUS-00861,RCAT-010,INV-010288,9631.11,Paid,REG-02
REV-017060,2025-06-01,2025,Q2,June,DEP-003,CUS-01328,RCAT-004,INV-004513,25472.31,Overdue,REG-01
REV-018010,2025-06-01,2025,Q2,June,DEP-006,CUS-01072,RCAT-008,INV-013976,5824.47,Paid,REG-02
REV-019861,2025-06-01,2025,Q2,June,DEP-005,CUS-00867,RCAT-009,INV-007943,4468.71,Paid,REG-05
REV-021035,2025-06-01,2025,Q2,June,DEP-006,CUS-01215,RCAT-006,INV-000225,17654.01,Paid,REG-05
REV-021388,2025-06-01,2025,Q2,June,DEP-007,CUS-01753,RCAT-008,INV-012053,14724.29,Overdue,REG-05
REV-022059,2025-06-01,2025,Q2,June,DEP-006,CUS-01578,RCAT-006,INV-011961,8070.72,Paid,REG-03
REV-022549,2025-06-01,2025,Q2,June,DEP-007,CUS-00646,RCAT-003,INV-013681,13357.28,Paid,REG-08
REV-022667,2025-06-01,2025,Q2,June,DEP-009,CUS-00582,RCAT-010,INV-013275,29028.23,Pending,REG-03
REV-023144,2025-06-01,2025,Q2,June,DEP-001,CUS-01659,RCAT-005,INV-004518,11874.28,Paid,REG-03
REV-024289,2025-06-01,2025,Q2,June,DEP-008,CUS-00528,RCAT-005,INV-014574,87921.52,Approved,REG-01
REV-000260,2025-06-02,2025,Q2,June,DEP-005,CUS-00574,RCAT-003,INV-008110,3449.54,Pending,REG-06
REV-000466,2025-06-02,2025,Q2,June,DEP-009,CUS-01189,RCAT-001,INV-010862,11804.82,Paid,REG-01
REV-001260,2025-06-02,2025,Q2,June,DEP-007,CUS-00241,RCAT-007,INV-006941,2308.72,Paid,REG-05
REV-002009,2025-06-02,2025,Q2,June,DEP-007,CUS-00864,RCAT-009,INV-012025,15725.7,Overdue,REG-06
REV-002148,2025-06-02,2025,Q2,June,DEP-010,CUS-01031,RCAT-003,INV-006529,19305.96,Paid,REG-08
REV-002639,2025-06-02,2025,Q2,June,DEP-002,CUS-00316,RCAT-001,INV-006527,12168.4,Pending,REG-03
REV-005211,2025-06-02,2025,Q2,June,DEP-002,CUS-00881,RCAT-008,INV-011004,6259.6,Paid,REG-01
REV-008112,2025-06-02,2025,Q2,June,DEP-002,CUS-01160,RCAT-008,INV-005321,2329.83,Overdue,REG-05
REV-008738,2025-06-02,2025,Q2,June,DEP-008,CUS-01624,RCAT-004,INV-011822,157347.69,Paid,REG-07
REV-008899,2025-06-02,2025,Q2,June,DEP-003,CUS-01195,RCAT-010,INV-005413,74400.94,Paid,REG-03
REV-009322,2025-06-02,2025,Q2,June,DEP-002,CUS-00426,RCAT-006,INV-008690,10100.77,Paid,REG-03
REV-010402,2025-06-02,2025,Q2,June,DEP-001,CUS-01071,RCAT-001,INV-013781,32683.66,Paid,REG-03
REV-011761,2025-06-02,2025,Q2,June,DEP-008,CUS-00014,RCAT-003,INV-004497,9770.16,Pending,REG-01
REV-015038,2025-06-02,2025,Q2,June,DEP-004,CUS-00688,RCAT-004,INV-012772,16998.6,Approved,REG-01
REV-015755,2025-06-02,2025,Q2,June,DEP-005,CUS-01395,RCAT-001,INV-005265,22511.84,Paid,REG-07
REV-017225,2025-06-02,2025,Q2,June,DEP-008,CUS-00953,RCAT-003,INV-000993,4806.5,Paid,REG-05
REV-017350,2025-06-02,2025,Q2,June,DEP-003,CUS-01747,RCAT-007,INV-012933,5702.27,Approved,REG-03
REV-017488,2025-06-02,2025,Q2,June,DEP-003,CUS-01379,RCAT-010,INV-011241,11248.37,Paid,REG-02
REV-019782,2025-06-02,2025,Q2,June,DEP-005,CUS-00499,RCAT-008,INV-004312,9301.59,Cancelled,REG-01
REV-022118,2025-06-02,2025,Q2,June,DEP-008,CUS-01779,RCAT-009,INV-007991,19967.69,Paid,REG-05
REV-023191,2025-06-02,2025,Q2,June,DEP-002,CUS-01076,RCAT-008,INV-003407,7892.23,Paid,REG-06
REV-023338,2025-06-02,2025,Q2,June,DEP-007,CUS-00704,RCAT-002,INV-008627,25758.84,Pending,REG-03
REV-024097,2025-06-02,2025,Q2,June,DEP-004,CUS-01939,RCAT-002,INV-001822,152728.7,Overdue,REG-08
REV-000489,2025-06-03,2025,Q2,June,DEP-010,CUS-01547,RCAT-006,INV-007221,4756.98,Paid,REG-04
REV-000851,2025-06-03,2025,Q2,June,DEP-007,CUS-00975,RCAT-006,INV-014416,14552.66,Paid,REG-06
REV-001617,2025-06-03,2025,Q2,June,DEP-007,CUS-00161,RCAT-007,INV-013151,540.19,Overdue,REG-08
REV-002692,2025-06-03,2025,Q2,June,DEP-004,CUS-01968,RCAT-006,INV-002585,12089.63,Overdue,REG-07
REV-003440,2025-06-03,2025,Q2,June,DEP-004,CUS-01034,RCAT-001,INV-006457,7488.2,Pending,REG-05
REV-003772,2025-06-03,2025,Q2,June,DEP-001,CUS-01501,RCAT-004,INV-004278,3854.17,Paid,REG-08
REV-003913,2025-06-03,2025,Q2,June,DEP-010,CUS-01393,RCAT-009,INV-002309,12839.9,Paid,REG-02
REV-004016,2025-06-03,2025,Q2,June,DEP-008,CUS-01443,RCAT-002,INV-009658,23796.85,Paid,REG-02
REV-005071,2025-06-03,2025,Q2,June,DEP-005,CUS-01059,RCAT-006,INV-005783,13789.14,Overdue,REG-06
REV-005665,2025-06-03,2025,Q2,June,DEP-006,CUS-00861,RCAT-001,INV-014652,26112.63,Paid,REG-02
REV-005794,2025-06-03,2025,Q2,June,DEP-003,CUS-01145,RCAT-004,INV-004216,26569.79,Pending,REG-03
REV-006083,2025-06-03,2025,Q2,June,DEP-004,CUS-00683,RCAT-006,INV-010280,23681.11,Paid,REG-07
REV-006552,2025-06-03,2025,Q2,June,DEP-008,CUS-01162,RCAT-002,INV-005534,6435.22,Overdue,REG-01
REV-007498,2025-06-03,2025,Q2,June,DEP-002,CUS-00190,RCAT-001,INV-008860,22082.53,Paid,REG-02
REV-007510,2025-06-03,2025,Q2,June,DEP-001,CUS-00742,RCAT-001,INV-000523,40517.1,Paid,REG-03
REV-008749,2025-06-03,2025,Q2,June,DEP-003,CUS-00529,RCAT-004,INV-005378,3473.26,Overdue,REG-08
REV-009020,2025-06-03,2025,Q2,June,DEP-001,CUS-00935,RCAT-008,INV-009137,62958.26,Paid,REG-08
REV-010857,2025-06-03,2025,Q2,June,DEP-005,CUS-01849,RCAT-007,INV-011342,2362.15,Pending,REG-02
REV-012749,2025-06-03,2025,Q2,June,DEP-001,CUS-00697,RCAT-006,INV-010532,16609.49,Approved,REG-02
REV-013168,2025-06-03,2025,Q2,June,DEP-009,CUS-01639,RCAT-006,INV-014086,9007.01,Paid,REG-01
REV-013645,2025-06-03,2025,Q2,June,DEP-010,CUS-00598,RCAT-010,INV-012791,2892.94,Paid,REG-03
REV-014749,2025-06-03,2025,Q2,June,DEP-005,CUS-00698,RCAT-004,INV-006025,6558.42,Overdue,REG-04
REV-015165,2025-06-03,2025,Q2,June,DEP-006,CUS-00509,RCAT-003,INV-004837,27657.19,Paid,REG-04
REV-015168,2025-06-03,2025,Q2,June,DEP-007,CUS-01676,RCAT-003,INV-005600,79560.1,Paid,REG-06
REV-015808,2025-06-03,2025,Q2,June,DEP-004,CUS-00980,RCAT-008,INV-011408,3635.87,Overdue,REG-08
REV-017835,2025-06-03,2025,Q2,June,DEP-006,CUS-01703,RCAT-002,INV-005642,7927.45,Paid,REG-03
REV-018774,2025-06-03,2025,Q2,June,DEP-005,CUS-01251,RCAT-010,INV-000243,6726.89,Paid,REG-06
REV-018807,2025-06-03,2025,Q2,June,DEP-004,CUS-01187,RCAT-003,INV-008886,12259.55,Approved,REG-01
REV-019661,2025-06-03,2025,Q2,June,DEP-005,CUS-01728,RCAT-010,INV-000053,13371.82,Pending,REG-04
REV-020735,2025-06-03,2025,Q2,June,DEP-004,CUS-00899,RCAT-010,INV-013448,4636.48,Pending,REG-06
REV-020898,2025-06-03,2025,Q2,June,DEP-010,CUS-01421,RCAT-007,INV-000303,4596.26,Pending,REG-03
REV-021124,2025-06-03,2025,Q2,June,DEP-010,CUS-00799,RCAT-010,INV-008957,37817.3,Paid,REG-02
REV-022749,2025-06-03,2025,Q2,June,DEP-003,CUS-01627,RCAT-001,INV-014531,41377.63,Paid,REG-01
REV-022899,2025-06-03,2025,Q2,June,DEP-003,CUS-00770,RCAT-002,INV-007385,1114.56,Pending,REG-03
REV-023026,2025-06-03,2025,Q2,June,DEP-001,CUS-01254,RCAT-007,INV-000464,2883.58,Approved,REG-03
